date,location,generic_terms,geography,safe_places,travel
2023-01-29,kassala,0.0,0.0,0.0,0.0
2023-01-29,khartoum,2.6666666666666665,3.6666666666666665,1.7857142857142858,1.5454545454545454
2023-01-29,north darfur,0.0,0.0,0.0,0.0
2023-01-29,north kordofan,0.0,0.0,0.0,0.0
2023-01-29,northern,0.0,0.0,0.0,0.0
2023-01-29,red sea,0.0,6.666666666666667,0.0,0.0
2023-01-29,river nile,0.0,0.0,0.0,0.0
2023-01-29,sennar,0.0,0.0,0.0,0.0
2023-01-29,south darfur,0.0,0.0,0.0,0.0
2023-01-29,south kordofan,0.0,0.0,0.0,0.0
2023-01-29,west darfur,0.0,0.0,0.0,0.0
2023-01-29,west kordofan,0.0,0.0,0.0,0.0
2023-01-29,white nile,0.0,0.0,0.0,0.0
2023-01-30,al jazirah,0.0,0.0,0.0,0.0
2023-01-30,blue nile,0.0,0.0,0.0,0.0
2023-01-30,central darfur,0.0,0.0,0.0,0.0
2023-01-30,east darfur,0.0,0.0,0.0,0.0
2023-01-30,kassala,0.0,0.0,0.0,0.0
2023-01-30,khartoum,2.0,1.0,3.642857142857143,1.181818181818182
2023-01-30,north darfur,0.0,0.0,0.0,0.0
2023-01-30,north kordofan,0.0,0.0,0.0,0.0
2023-01-30,northern,0.0,0.0,0.0,0.0
2023-01-30,red sea,0.0,0.0,0.0,0.0
2023-01-30,river nile,0.0,0.0,0.0,0.0
2023-01-30,sennar,0.0,0.0,0.0,0.0
2023-01-30,south darfur,0.0,0.0,0.0,0.0
2023-01-30,south kordofan,0.0,0.0,0.0,0.0
2023-01-30,west darfur,0.0,0.0,0.0,0.0
2023-01-30,west kordofan,0.0,0.0,0.0,0.0
2023-01-30,white nile,0.0,0.0,0.0,0.0
2023-01-31,al jazirah,0.0,0.0,0.0,0.0
2023-01-31,blue nile,0.0,0.0,0.0,0.0
2023-01-31,central darfur,0.0,0.0,0.0,0.0
2023-01-31,east darfur,0.0,0.0,0.0,0.0
2023-01-31,kassala,0.0,0.0,0.0,0.0
2023-01-31,khartoum,3.0,2.333333333333333,4.642857142857143,0.7272727272727273
2023-01-31,north darfur,0.0,0.0,0.0,0.0
2023-01-31,north kordofan,0.0,0.0,0.0,0.0
2023-01-31,northern,0.0,0.0,1.5714285714285714,0.0
2023-01-31,red sea,0.0,0.0,2.5,0.0
2023-01-31,river nile,0.0,0.0,0.0,0.0
2023-01-31,sennar,0.0,0.0,0.0,0.0
2023-01-31,south darfur,0.0,0.0,0.0,0.0
2023-01-31,south kordofan,0.0,0.0,0.0,0.0
2023-01-31,west darfur,0.0,0.0,0.0,0.0
2023-01-31,west kordofan,0.0,0.0,0.0,0.0
2023-01-31,white nile,0.0,0.0,0.0,0.0
2023-02-01,al jazirah,0.0,0.0,0.0,0.0
2023-02-01,blue nile,0.0,0.0,0.0,0.0
2023-02-01,central darfur,0.0,0.0,0.0,0.0
2023-02-01,east darfur,0.0,0.0,0.0,0.0
2023-02-01,kassala,0.0,0.0,0.0,0.0
2023-02-01,khartoum,0.0,0.0,4.714285714285714,0.7272727272727273
2023-02-01,north darfur,0.0,0.0,0.0,0.0
2023-02-01,north kordofan,0.0,0.0,0.0,0.0
2023-02-01,northern,0.0,0.0,0.0,0.0
2023-02-01,red sea,0.0,19.0,2.9285714285714284,0.0
2023-02-01,river nile,0.0,0.0,0.0,0.0
2023-02-01,sennar,0.0,0.0,0.0,0.0
2023-02-01,south darfur,0.0,0.0,0.0,0.0
2023-02-01,south kordofan,0.0,0.0,0.0,0.0
2023-02-01,west darfur,0.0,0.0,0.0,0.0
2023-02-01,west kordofan,0.0,0.0,0.0,0.0
2023-02-01,white nile,0.0,0.0,0.0,0.0
2023-02-02,al jazirah,0.0,0.0,0.0,0.0
2023-02-02,blue nile,0.0,0.0,0.0,0.0
2023-02-02,central darfur,0.0,0.0,0.0,0.0
2023-02-02,east darfur,0.0,0.0,0.0,0.0
2023-02-02,kassala,0.0,0.0,0.0,0.0
2023-02-02,khartoum,1.3333333333333333,2.0,4.571428571428571,2.0
2023-02-02,north darfur,0.0,0.0,0.0,0.0
2023-02-02,north kordofan,0.0,0.0,0.0,0.0
2023-02-02,northern,0.0,0.0,2.642857142857143,0.0
2023-02-02,red sea,0.0,0.0,0.0,0.0
2023-02-02,river nile,0.0,0.0,0.0,0.0
2023-02-02,sennar,0.0,0.0,0.0,0.0
2023-02-02,south darfur,0.0,0.0,0.0,0.0
2023-02-02,south kordofan,0.0,0.0,0.0,0.0
2023-02-02,west darfur,0.0,0.0,0.0,0.0
2023-02-02,west kordofan,0.0,0.0,0.0,0.0
2023-02-02,white nile,0.0,0.0,0.0,0.0
2023-02-03,al jazirah,0.0,0.0,0.0,0.0
2023-02-03,blue nile,0.0,0.0,0.0,0.0
2023-02-03,central darfur,0.0,0.0,0.0,0.0
2023-02-03,east darfur,0.0,0.0,0.0,0.0
2023-02-03,kassala,0.0,0.0,0.0,0.0
2023-02-03,khartoum,0.0,0.0,3.642857142857143,1.6363636363636365
2023-02-03,north darfur,0.0,0.0,0.0,0.0
2023-02-03,north kordofan,0.0,0.0,0.0,0.0
2023-02-03,northern,0.0,0.0,1.7857142857142858,0.0
2023-02-03,red sea,0.0,0.0,5.928571428571429,0.0
2023-02-03,river nile,0.0,0.0,0.0,0.0
2023-02-03,sennar,0.0,0.0,0.0,0.0
2023-02-03,south darfur,0.0,0.0,0.0,0.0
2023-02-03,south kordofan,0.0,0.0,0.0,0.0
2023-02-03,west darfur,0.0,0.0,0.0,0.0
2023-02-03,west kordofan,0.0,0.0,0.0,0.0
2023-02-03,white nile,0.0,0.0,0.0,0.0
2023-02-04,al jazirah,0.0,0.0,0.0,0.0
2023-02-04,blue nile,0.0,0.0,0.0,0.0
2023-02-04,central darfur,0.0,0.0,0.0,0.0
2023-02-04,east darfur,0.0,0.0,0.0,0.0
2023-02-04,kassala,0.0,0.0,0.0,0.0
2023-02-04,khartoum,0.0,1.3333333333333333,4.071428571428571,0.5454545454545454
2023-02-04,north darfur,0.0,0.0,0.0,0.0
2023-02-04,north kordofan,0.0,0.0,0.0,0.0
2023-02-04,northern,0.0,0.0,6.714285714285714,0.0
2023-02-04,red sea,0.0,0.0,0.0,0.0
2023-02-04,river nile,0.0,0.0,0.0,0.0
2023-02-04,sennar,0.0,0.0,0.0,0.0
2023-02-04,south darfur,0.0,0.0,0.0,0.0
2023-02-04,south kordofan,0.0,0.0,0.0,0.0
2023-02-04,west darfur,0.0,0.0,0.0,0.0
2023-02-04,west kordofan,0.0,0.0,0.0,0.0
2023-02-04,white nile,0.0,0.0,0.0,0.0
2023-02-05,al jazirah,0.0,0.0,0.0,0.0
2023-02-05,blue nile,0.0,0.0,0.0,0.0
2023-02-05,central darfur,0.0,0.0,0.0,0.0
2023-02-05,east darfur,0.0,0.0,0.0,0.0
2023-02-05,kassala,0.0,0.0,0.0,0.0
2023-02-05,khartoum,0.0,0.0,3.380952380952381,0.9090909090909092
2023-02-05,north darfur,0.0,0.0,0.0,0.0
2023-02-05,north kordofan,0.0,0.0,0.0,0.0
2023-02-05,northern,0.0,0.0,1.6428571428571428,0.0
2023-02-05,red sea,0.0,0.0,6.642857142857143,0.0
2023-02-05,river nile,0.0,0.0,0.0,0.0
2023-02-05,sennar,0.0,0.0,0.0,0.0
2023-02-05,south darfur,0.0,0.0,0.0,0.0
2023-02-05,south kordofan,0.0,0.0,0.0,0.0
2023-02-05,west darfur,0.0,0.0,0.0,0.0
2023-02-05,west kordofan,0.0,0.0,0.0,0.0
2023-02-05,white nile,0.0,0.0,0.0,0.0
2023-02-06,al jazirah,0.0,0.0,0.0,0.0
2023-02-06,blue nile,0.0,0.0,0.0,0.0
2023-02-06,central darfur,0.0,0.0,0.0,0.0
2023-02-06,east darfur,0.0,0.0,0.0,0.0
2023-02-06,kassala,0.0,0.0,0.0,0.0
2023-02-06,khartoum,0.0,1.6666666666666667,4.404761904761905,1.0909090909090908
2023-02-06,north darfur,0.0,0.0,0.0,0.0
2023-02-06,north kordofan,0.0,0.0,0.0,0.0
2023-02-06,northern,0.0,0.0,0.0,0.0
2023-02-06,red sea,0.0,6.666666666666667,6.214285714285714,0.0
2023-02-06,river nile,0.0,0.0,0.0,0.0
2023-02-06,sennar,0.0,0.0,0.0,0.0
2023-02-06,south darfur,0.0,0.0,0.0,0.0
2023-02-06,south kordofan,0.0,0.0,0.0,0.0
2023-02-06,west darfur,0.0,0.0,0.0,0.0
2023-02-06,west kordofan,0.0,0.0,0.0,0.0
2023-02-06,white nile,0.0,0.0,0.0,0.0
2023-02-07,al jazirah,0.0,0.0,0.0,0.0
2023-02-07,blue nile,0.0,0.0,0.0,0.0
2023-02-07,central darfur,0.0,0.0,0.0,0.0
2023-02-07,east darfur,0.0,0.0,0.0,0.0
2023-02-07,kassala,0.0,0.0,0.0,0.0
2023-02-07,khartoum,1.3333333333333333,6.0,4.071428571428571,0.3636363636363636
2023-02-07,north darfur,0.0,0.0,0.0,0.0
2023-02-07,north kordofan,0.0,0.0,0.0,0.0
2023-02-07,northern,0.0,0.0,0.0,0.0
2023-02-07,red sea,0.0,0.0,2.7142857142857144,0.0
2023-02-07,river nile,0.0,0.0,0.0,0.0
2023-02-07,sennar,0.0,0.0,0.0,0.0
2023-02-07,south darfur,0.0,0.0,0.0,0.0
2023-02-07,south kordofan,0.0,0.0,0.0,0.0
2023-02-07,west darfur,0.0,0.0,0.0,0.0
2023-02-07,west kordofan,0.0,0.0,0.0,0.0
2023-02-07,white nile,0.0,0.0,0.0,0.0
2023-02-08,al jazirah,0.0,0.0,0.0,0.0
2023-02-08,blue nile,0.0,0.0,0.0,0.0
2023-02-08,central darfur,0.0,0.0,0.0,0.0
2023-02-08,east darfur,0.0,0.0,0.0,0.0
2023-02-08,kassala,0.0,0.0,0.0,0.0
2023-02-08,khartoum,0.0,0.0,3.7142857142857135,2.0
2023-02-08,north darfur,0.0,0.0,0.0,0.0
2023-02-08,north kordofan,0.0,0.0,0.0,0.0
2023-02-08,northern,0.0,0.0,0.0,0.0
2023-02-08,red sea,0.0,0.0,5.785714285714286,0.0
2023-02-08,river nile,0.0,0.0,0.0,0.0
2023-02-08,sennar,0.0,0.0,0.0,0.0
2023-02-08,south darfur,0.0,0.0,0.0,0.0
2023-02-08,south kordofan,0.0,0.0,0.0,0.0
2023-02-08,west darfur,0.0,0.0,0.0,0.0
2023-02-08,west kordofan,0.0,0.0,0.0,0.0
2023-02-08,white nile,0.0,0.0,0.0,0.0
2023-02-09,al jazirah,0.0,0.0,0.0,0.0
2023-02-09,blue nile,0.0,0.0,0.0,0.0
2023-02-09,central darfur,0.0,0.0,0.0,0.0
2023-02-09,east darfur,0.0,0.0,0.0,0.0
2023-02-09,kassala,0.0,0.0,0.0,0.0
2023-02-09,khartoum,4.0,2.333333333333333,3.642857142857143,2.5454545454545454
2023-02-09,north darfur,0.0,0.0,0.0,0.0
2023-02-09,north kordofan,0.0,0.0,0.0,0.0
2023-02-09,northern,0.0,0.0,1.5,0.0
2023-02-09,red sea,0.0,0.0,9.571428571428571,0.0
2023-02-09,river nile,0.0,0.0,0.0,0.0
2023-02-09,sennar,0.0,0.0,0.0,0.0
2023-02-09,south darfur,0.0,0.0,0.0,0.0
2023-02-09,south kordofan,0.0,0.0,0.0,0.0
2023-02-09,west darfur,0.0,0.0,0.0,0.0
2023-02-09,west kordofan,0.0,0.0,0.0,0.0
2023-02-09,white nile,0.0,0.0,0.0,0.0
2023-02-10,al jazirah,0.0,0.0,0.0,0.0
2023-02-10,blue nile,0.0,0.0,0.0,0.0
2023-02-10,central darfur,0.0,0.0,0.0,0.0
2023-02-10,east darfur,0.0,0.0,0.0,0.0
2023-02-10,kassala,0.0,0.0,0.0,0.0
2023-02-10,khartoum,1.3333333333333333,1.6666666666666667,2.571428571428572,0.5454545454545454
2023-02-10,north darfur,0.0,0.0,0.0,0.0
2023-02-10,north kordofan,0.0,0.0,0.0,0.0
2023-02-10,northern,0.0,0.0,0.0,0.0
2023-02-10,red sea,0.0,0.0,0.0,0.0
2023-02-10,river nile,0.0,0.0,0.0,0.0
2023-02-10,sennar,0.0,0.0,0.0,0.0
2023-02-10,south darfur,0.0,0.0,0.0,0.0
2023-02-10,south kordofan,0.0,0.0,0.0,0.0
2023-02-10,west darfur,0.0,0.0,0.0,0.0
2023-02-10,west kordofan,0.0,0.0,0.0,0.0
2023-02-10,white nile,0.0,0.0,0.0,0.0
2023-02-11,al jazirah,0.0,0.0,0.0,0.0
2023-02-11,blue nile,0.0,0.0,0.0,0.0
2023-02-11,central darfur,0.0,0.0,0.0,0.0
2023-02-11,east darfur,0.0,0.0,0.0,0.0
2023-02-11,kassala,0.0,0.0,0.0,0.0
2023-02-11,khartoum,0.0,1.6666666666666667,4.571428571428571,0.5454545454545454
2023-02-11,north darfur,0.0,0.0,0.0,0.0
2023-02-11,north kordofan,0.0,0.0,0.0,0.0
2023-02-11,northern,0.0,0.0,1.4285714285714286,0.0
2023-02-11,red sea,0.0,0.0,3.571428571428572,0.0
2023-02-11,river nile,0.0,0.0,0.0,0.0
2023-02-11,sennar,0.0,0.0,0.0,0.0
2023-02-11,south darfur,0.0,0.0,0.0,0.0
2023-02-11,south kordofan,0.0,0.0,0.0,0.0
2023-02-11,west darfur,0.0,0.0,0.0,0.0
2023-02-11,west kordofan,0.0,0.0,0.0,0.0
2023-02-11,white nile,0.0,0.0,0.0,0.0
2023-02-12,al jazirah,0.0,0.0,0.0,0.0
2023-02-12,blue nile,0.0,0.0,0.0,0.0
2023-02-12,central darfur,0.0,0.0,0.0,0.0
2023-02-12,east darfur,0.0,0.0,0.0,0.0
2023-02-12,kassala,0.0,0.0,7.142857142857143,0.0
2023-02-12,khartoum,0.0,3.6666666666666665,2.6785714285714284,2.4545454545454546
2023-02-12,north darfur,0.0,0.0,0.0,0.0
2023-02-12,north kordofan,0.0,0.0,0.0,0.0
2023-02-12,northern,0.0,0.0,1.6428571428571428,0.0
2023-02-12,red sea,0.0,0.0,0.0,0.0
2023-02-12,river nile,0.0,0.0,0.0,0.0
2023-02-12,sennar,0.0,0.0,0.0,0.0
2023-02-12,south darfur,0.0,0.0,0.0,0.0
2023-02-12,south kordofan,0.0,0.0,0.0,0.0
2023-02-12,west darfur,0.0,0.0,0.0,0.0
2023-02-12,west kordofan,0.0,0.0,0.0,0.0
2023-02-12,white nile,0.0,0.0,0.0,0.0
2023-02-13,al jazirah,0.0,0.0,0.0,0.0
2023-02-13,blue nile,0.0,0.0,0.0,0.0
2023-02-13,central darfur,0.0,0.0,0.0,0.0
2023-02-13,east darfur,0.0,0.0,0.0,0.0
2023-02-13,kassala,0.0,0.0,0.0,0.0
2023-02-13,khartoum,1.6666666666666667,1.3333333333333333,2.642857142857143,1.0909090909090908
2023-02-13,north darfur,0.0,0.0,0.0,0.0
2023-02-13,north kordofan,0.0,0.0,0.0,0.0
2023-02-13,northern,0.0,0.0,3.5,0.0
2023-02-13,red sea,0.0,0.0,0.0,0.0
2023-02-13,river nile,0.0,0.0,0.0,0.0
2023-02-13,sennar,0.0,0.0,0.0,0.0
2023-02-13,south darfur,0.0,0.0,0.0,0.0
2023-02-13,south kordofan,0.0,0.0,0.0,0.0
2023-02-13,west darfur,0.0,0.0,0.0,0.0
2023-02-13,west kordofan,0.0,0.0,0.0,0.0
2023-02-13,white nile,0.0,0.0,0.0,0.0
2023-02-14,al jazirah,0.0,0.0,0.0,0.0
2023-02-14,blue nile,0.0,0.0,0.0,0.0
2023-02-14,central darfur,0.0,0.0,0.0,0.0
2023-02-14,east darfur,0.0,0.0,0.0,0.0
2023-02-14,kassala,0.0,0.0,7.142857142857143,0.0
2023-02-14,khartoum,1.0,1.0,3.571428571428572,1.0909090909090908
2023-02-14,north darfur,0.0,0.0,0.0,0.0
2023-02-14,north kordofan,0.0,0.0,0.0,0.0
2023-02-14,northern,0.0,0.0,2.2142857142857144,0.0
2023-02-14,red sea,0.0,0.0,2.0,0.0
2023-02-14,river nile,0.0,0.0,0.0,0.0
2023-02-14,sennar,0.0,0.0,0.0,0.0
2023-02-14,south darfur,0.0,0.0,0.0,0.0
2023-02-14,south kordofan,0.0,0.0,0.0,0.0
2023-02-14,west darfur,0.0,0.0,0.0,0.0
2023-02-14,west kordofan,0.0,0.0,0.0,0.0
2023-02-14,white nile,0.0,0.0,0.0,0.0
2023-02-15,al jazirah,0.0,0.0,0.0,0.0
2023-02-15,blue nile,0.0,0.0,0.0,0.0
2023-02-15,central darfur,0.0,0.0,0.0,0.0
2023-02-15,east darfur,0.0,0.0,0.0,0.0
2023-02-15,kassala,0.0,0.0,0.0,0.0
2023-02-15,khartoum,0.6666666666666666,2.0,1.9285714285714288,2.363636363636364
2023-02-15,north darfur,0.0,0.0,0.0,0.0
2023-02-15,north kordofan,0.0,0.0,0.0,0.0
2023-02-15,northern,0.0,0.0,0.0,0.0
2023-02-15,red sea,0.0,0.0,1.5,0.0
2023-02-15,river nile,0.0,0.0,0.0,0.0
2023-02-15,sennar,0.0,0.0,0.0,0.0
2023-02-15,south darfur,0.0,0.0,0.0,0.0
2023-02-15,south kordofan,0.0,0.0,0.0,0.0
2023-02-15,west darfur,0.0,0.0,0.0,0.0
2023-02-15,west kordofan,0.0,0.0,0.0,0.0
2023-02-15,white nile,0.0,0.0,0.0,0.0
2023-02-16,al jazirah,0.0,0.0,0.0,0.0
2023-02-16,blue nile,0.0,0.0,0.0,0.0
2023-02-16,central darfur,0.0,0.0,0.0,0.0
2023-02-16,east darfur,0.0,0.0,0.0,0.0
2023-02-16,kassala,0.0,0.0,0.0,0.0
2023-02-16,khartoum,0.0,0.0,4.857142857142857,0.9090909090909092
2023-02-16,north darfur,0.0,0.0,0.0,0.0
2023-02-16,north kordofan,0.0,0.0,0.0,0.0
2023-02-16,northern,0.0,0.0,1.6428571428571428,0.0
2023-02-16,red sea,0.0,0.0,3.642857142857143,0.0
2023-02-16,river nile,0.0,0.0,0.0,0.0
2023-02-16,sennar,0.0,0.0,0.0,0.0
2023-02-16,south darfur,0.0,0.0,0.0,0.0
2023-02-16,south kordofan,0.0,0.0,0.0,0.0
2023-02-16,west darfur,0.0,0.0,0.0,0.0
2023-02-16,west kordofan,0.0,0.0,0.0,0.0
2023-02-16,white nile,0.0,0.0,0.0,0.0
2023-02-17,al jazirah,0.0,0.0,0.0,0.0
2023-02-17,blue nile,0.0,0.0,0.0,0.0
2023-02-17,central darfur,0.0,0.0,0.0,0.0
2023-02-17,east darfur,0.0,0.0,0.0,0.0
2023-02-17,kassala,0.0,0.0,0.0,0.0
2023-02-17,khartoum,1.3333333333333333,1.0,4.142857142857143,1.818181818181818
2023-02-17,north darfur,0.0,0.0,0.0,0.0
2023-02-17,north kordofan,0.0,0.0,0.0,0.0
2023-02-17,northern,0.0,0.0,0.0,0.0
2023-02-17,red sea,0.0,0.0,6.214285714285714,0.0
2023-02-17,river nile,0.0,0.0,0.0,0.0
2023-02-17,sennar,0.0,0.0,0.0,0.0
2023-02-17,south darfur,0.0,0.0,0.0,0.0
2023-02-17,south kordofan,0.0,0.0,0.0,0.0
2023-02-17,west darfur,0.0,0.0,0.0,0.0
2023-02-17,west kordofan,0.0,0.0,0.0,0.0
2023-02-17,white nile,0.0,0.0,0.0,0.0
2023-02-18,al jazirah,0.0,0.0,0.0,0.0
2023-02-18,blue nile,0.0,0.0,0.0,0.0
2023-02-18,central darfur,0.0,0.0,0.0,0.0
2023-02-18,east darfur,0.0,0.0,0.0,0.0
2023-02-18,kassala,0.0,0.0,0.0,0.0
2023-02-18,khartoum,3.333333333333333,2.0,2.357142857142857,2.0
2023-02-18,north darfur,0.0,0.0,0.0,0.0
2023-02-18,north kordofan,0.0,0.0,0.0,0.0
2023-02-18,northern,0.0,0.0,0.0,0.0
2023-02-18,red sea,0.0,0.0,0.0,0.0
2023-02-18,river nile,0.0,0.0,0.0,0.0
2023-02-18,sennar,0.0,0.0,0.0,0.0
2023-02-18,south darfur,0.0,0.0,0.0,0.0
2023-02-18,south kordofan,0.0,0.0,0.0,0.0
2023-02-18,west darfur,0.0,0.0,0.0,0.0
2023-02-18,west kordofan,0.0,0.0,0.0,0.0
2023-02-18,white nile,0.0,0.0,0.0,0.0
2023-02-19,al jazirah,0.0,0.0,0.0,0.0
2023-02-19,blue nile,0.0,0.0,0.0,0.0
2023-02-19,central darfur,0.0,0.0,0.0,0.0
2023-02-19,east darfur,0.0,0.0,0.0,0.0
2023-02-19,kassala,0.0,0.0,0.0,0.0
2023-02-19,khartoum,0.0,2.6666666666666665,3.261904761904762,0.0
2023-02-19,north darfur,0.0,0.0,0.0,0.0
2023-02-19,north kordofan,0.0,0.0,0.0,0.0
2023-02-19,northern,0.0,0.0,0.0,0.0
2023-02-19,red sea,0.0,0.0,12.357142857142858,0.0
2023-02-19,river nile,0.0,0.0,0.0,0.0
2023-02-19,sennar,0.0,0.0,0.0,0.0
2023-02-19,south darfur,0.0,0.0,0.0,0.0
2023-02-19,south kordofan,0.0,0.0,0.0,0.0
2023-02-19,west darfur,0.0,0.0,0.0,0.0
2023-02-19,west kordofan,0.0,0.0,0.0,0.0
2023-02-19,white nile,0.0,0.0,0.0,0.0
2023-02-20,al jazirah,0.0,0.0,0.0,0.0
2023-02-20,blue nile,0.0,0.0,0.0,0.0
2023-02-20,central darfur,0.0,0.0,0.0,0.0
2023-02-20,east darfur,0.0,0.0,0.0,0.0
2023-02-20,kassala,0.0,0.0,0.0,0.0
2023-02-20,khartoum,0.0,0.0,3.0,2.5454545454545454
2023-02-20,north darfur,0.0,0.0,0.0,0.0
2023-02-20,north kordofan,0.0,0.0,0.0,0.0
2023-02-20,northern,0.0,0.0,1.2142857142857142,0.0
2023-02-20,red sea,0.0,0.0,1.4285714285714286,0.0
2023-02-20,river nile,0.0,0.0,0.0,0.0
2023-02-20,sennar,0.0,0.0,0.0,0.0
2023-02-20,south darfur,0.0,0.0,0.0,0.0
2023-02-20,south kordofan,0.0,0.0,0.0,0.0
2023-02-20,west darfur,0.0,0.0,0.0,0.0
2023-02-20,west kordofan,0.0,0.0,0.0,0.0
2023-02-20,white nile,0.0,0.0,0.0,0.0
2023-02-21,al jazirah,0.0,0.0,0.0,0.0
2023-02-21,blue nile,0.0,0.0,0.0,0.0
2023-02-21,central darfur,0.0,0.0,0.0,0.0
2023-02-21,east darfur,0.0,0.0,0.0,0.0
2023-02-21,kassala,0.0,0.0,0.0,0.0
2023-02-21,khartoum,0.0,1.6666666666666667,6.571428571428571,3.363636363636364
2023-02-21,north darfur,0.0,0.0,0.0,0.0
2023-02-21,north kordofan,0.0,0.0,0.0,0.0
2023-02-21,northern,0.0,0.0,0.0,0.0
2023-02-21,red sea,0.0,0.0,0.0,0.0
2023-02-21,river nile,0.0,0.0,0.0,0.0
2023-02-21,sennar,0.0,0.0,0.0,0.0
2023-02-21,south darfur,0.0,0.0,0.0,0.0
2023-02-21,south kordofan,0.0,0.0,0.0,0.0
2023-02-21,west darfur,0.0,0.0,0.0,0.0
2023-02-21,west kordofan,0.0,0.0,0.0,0.0
2023-02-21,white nile,0.0,0.0,0.0,0.0
2023-02-22,al jazirah,0.0,0.0,0.0,0.0
2023-02-22,blue nile,0.0,0.0,0.0,0.0
2023-02-22,central darfur,0.0,0.0,0.0,0.0
2023-02-22,east darfur,0.0,0.0,0.0,0.0
2023-02-22,kassala,0.0,0.0,0.0,0.0
2023-02-22,khartoum,2.333333333333333,3.0,2.857142857142857,0.9090909090909092
2023-02-22,north darfur,0.0,0.0,0.0,0.0
2023-02-22,north kordofan,0.0,0.0,0.0,0.0
2023-02-22,northern,0.0,0.0,1.7857142857142858,0.0
2023-02-22,red sea,0.0,0.0,6.571428571428571,0.0
2023-02-22,river nile,0.0,0.0,0.0,0.0
2023-02-22,sennar,0.0,0.0,0.0,0.0
2023-02-22,south darfur,0.0,0.0,0.0,0.0
2023-02-22,south kordofan,0.0,0.0,0.0,0.0
2023-02-22,west darfur,0.0,0.0,0.0,0.0
2023-02-22,west kordofan,0.0,0.0,0.0,0.0
2023-02-22,white nile,0.0,0.0,0.0,0.0
2023-02-23,al jazirah,0.0,0.0,0.0,0.0
2023-02-23,blue nile,0.0,0.0,0.0,0.0
2023-02-23,central darfur,0.0,0.0,0.0,0.0
2023-02-23,east darfur,0.0,0.0,0.0,0.0
2023-02-23,kassala,0.0,0.0,0.0,0.0
2023-02-23,khartoum,3.6666666666666665,0.0,4.428571428571429,0.7272727272727273
2023-02-23,north darfur,0.0,0.0,0.0,0.0
2023-02-23,north kordofan,0.0,0.0,0.0,0.0
2023-02-23,northern,0.0,0.0,0.0,0.0
2023-02-23,red sea,0.0,0.0,1.6428571428571428,0.0
2023-02-23,river nile,0.0,0.0,0.0,0.0
2023-02-23,sennar,0.0,0.0,0.0,0.0
2023-02-23,south darfur,0.0,0.0,0.0,0.0
2023-02-23,south kordofan,0.0,0.0,0.0,0.0
2023-02-23,west darfur,0.0,0.0,0.0,0.0
2023-02-23,west kordofan,0.0,0.0,0.0,0.0
2023-02-23,white nile,0.0,0.0,0.0,0.0
2023-02-24,al jazirah,0.0,0.0,0.0,0.0
2023-02-24,blue nile,0.0,0.0,0.0,0.0
2023-02-24,central darfur,0.0,0.0,0.0,0.0
2023-02-24,east darfur,0.0,0.0,0.0,0.0
2023-02-24,kassala,0.0,0.0,0.0,0.0
2023-02-24,khartoum,3.0,4.666666666666667,2.857142857142857,0.2727272727272727
2023-02-24,north darfur,0.0,0.0,0.0,0.0
2023-02-24,north kordofan,0.0,0.0,0.0,0.0
2023-02-24,northern,0.0,0.0,0.0,0.0
2023-02-24,red sea,0.0,5.333333333333333,0.0,0.0
2023-02-24,river nile,0.0,0.0,0.0,0.0
2023-02-24,sennar,0.0,0.0,0.0,0.0
2023-02-24,south darfur,0.0,0.0,0.0,0.0
2023-02-24,south kordofan,0.0,0.0,0.0,0.0
2023-02-24,west darfur,0.0,0.0,0.0,0.0
2023-02-24,west kordofan,0.0,0.0,0.0,0.0
2023-02-24,white nile,0.0,0.0,0.0,0.0
2023-02-25,al jazirah,0.0,0.0,0.0,0.0
2023-02-25,blue nile,0.0,0.0,0.0,0.0
2023-02-25,central darfur,0.0,0.0,0.0,0.0
2023-02-25,east darfur,0.0,0.0,0.0,0.0
2023-02-25,kassala,0.0,0.0,3.071428571428572,0.0
2023-02-25,khartoum,0.0,0.0,2.642857142857143,1.5454545454545454
2023-02-25,north darfur,0.0,0.0,0.0,0.0
2023-02-25,north kordofan,0.0,0.0,0.0,0.0
2023-02-25,northern,0.0,0.0,1.6428571428571428,0.0
2023-02-25,red sea,0.0,0.0,5.5,0.0
2023-02-25,river nile,0.0,0.0,0.0,0.0
2023-02-25,sennar,0.0,0.0,0.0,0.0
2023-02-25,south darfur,0.0,0.0,0.0,0.0
2023-02-25,south kordofan,0.0,0.0,0.0,0.0
2023-02-25,west darfur,0.0,0.0,0.0,0.0
2023-02-25,west kordofan,0.0,0.0,0.0,0.0
2023-02-25,white nile,0.0,0.0,0.0,0.0
2023-02-26,al jazirah,0.0,0.0,0.0,0.0
2023-02-26,blue nile,0.0,0.0,0.0,0.0
2023-02-26,central darfur,0.0,0.0,0.0,0.0
2023-02-26,east darfur,0.0,0.0,0.0,0.0
2023-02-26,kassala,0.0,0.0,0.0,0.0
2023-02-26,khartoum,1.3333333333333333,0.0,2.7142857142857144,1.9090909090909087
2023-02-26,north darfur,0.0,0.0,0.0,0.0
2023-02-26,north kordofan,0.0,0.0,0.0,0.0
2023-02-26,northern,0.0,0.0,4.428571428571429,0.0
2023-02-26,red sea,0.0,5.0,0.0,0.0
2023-02-26,river nile,0.0,0.0,0.0,0.0
2023-02-26,sennar,0.0,0.0,0.0,0.0
