event_date,admin1,year,time_precision,inter1,inter2,interaction,iso,latitude,longitude,geo_precision,fatalities,timestamp
16 February 2023,Luhansk,16184,9,64,14,276,6432,392.79359999999997,306.0401,16,45,13416611028
16 February 2023,Lviv,2023,1,8,0,80,804,49.3499,23.5056,2,0,1677001540
16 February 2023,Mykolaiv,6069,3,17,15,176,2412,140.8878,96.418,7,0,5031004616
16 February 2023,Odesa,2023,1,1,8,18,804,45.89,30.597,3,0,1677001538
16 February 2023,Poltava,2023,1,8,0,80,804,49.068,33.4204,3,0,1677001540
16 February 2023,Sumy,16184,8,64,0,640,6432,409.5085,276.5797,14,0,13416012320
16 February 2023,Zaporizhia,40460,20,146,17,1414,16080,952.3446,717.5628,41,0,33540030796
16 January 2023,Crimea,2023,1,8,1,18,804,44.6121,33.5244,2,0,1675191966
16 January 2023,Donetsk,103173,52,373,77,2340,41004,2464.6116,1923.1854,88,15,85409986822
16 January 2023,Kharkiv,50575,25,200,8,1936,20100,1251.2213,931.9813,48,10,41869767479
16 January 2023,Kherson,36414,18,144,23,1310,14472,843.6058,598.0566,34,2,30147790163
16 January 2023,Luhansk,20230,10,80,7,366,8040,492.4305,380.4059,19,34,16747583791
16 January 2023,Mykolaiv,2023,1,8,7,78,804,46.6128,31.5498,1,1,1674572556
16 January 2023,Sumy,12138,6,48,0,480,4824,308.6657,206.822,12,0,10047435342
16 January 2023,Zaporizhia,52598,26,201,8,1946,20904,1238.0837,932.1443,39,0,43538886481
16 June 2023,Chernihiv,6069,3,24,0,240,2412,156.8241,99.0474,6,0,5061841392
16 June 2023,Dnipropetrovsk,4046,2,16,7,158,1608,95.2066,69.0241,2,1,3374560927
16 June 2023,Donetsk,125426,62,314,223,2418,49848,2991.4253,2333.2931,115,192,104632621933
16 June 2023,Kharkiv,38437,19,152,1,1458,15276,952.6228,705.1531,38,8,32058328812
16 June 2023,Kherson,24276,12,75,22,763,9648,560.424,395.544,21,0,20250398886
16 June 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,1,0,1687280462
16 June 2023,Luhansk,10115,5,33,11,152,4020,246.1254,190.29840000000002,10,75,8437619220
16 June 2023,Mykolaiv,2023,1,1,8,18,804,46.9672,32.0183,3,0,1687280462
16 June 2023,Sumy,20230,10,80,0,800,8040,512.6992,346.4928,20,0,16872804638
16 June 2023,Zaporizhia,34391,17,94,49,926,13668,808.8421,611.0526,33,0,28686783297
16 March 2023,Chernihiv,8092,4,32,0,320,3216,208.4693,127.9845,8,0,6717703692
16 March 2023,Crimea,2023,1,8,1,18,804,45.132,33.5932,2,0,1679425922
16 March 2023,Dnipropetrovsk,6069,3,24,0,240,2412,143.3423,104.33439999999999,6,0,5038277769
16 March 2023,Donetsk,133518,66,423,171,2916,53064,3186.7048,2490.1859,104,157,110855875627
16 March 2023,Kharkiv,52598,26,201,10,1894,20904,1300.2166,965.9608000000001,49,13,43665073999
16 March 2023,Kherson,34391,17,136,7,1358,13668,798.3606,566.706,26,0,28550240692
16 March 2023,Luhansk,24276,12,68,39,278,9648,590.3479,457.7871,24,0,20159696172
16 March 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1679425923
16 March 2023,Sumy,14161,7,56,0,560,5628,358.8273,242.2217,14,0,11755981461
16 March 2023,Zaporizhia,42483,21,154,26,1368,16884,998.3494000000001,757.1981,29,0,35270345137
16 May 2023,Chernihiv,6069,3,24,0,240,2412,156.8886,99.36,6,0,5054573934
16 May 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.3887,69.268,4,0,3369715956
16 May 2023,Donetsk,111265,55,328,154,2588,44220,2654.786,2072.9396,90,407,92676852834
16 May 2023,Kharkiv,50575,25,200,3,1814,20100,1250.5149000000001,935.6815,50,33,42122657449
16 May 2023,Kherson,10115,5,40,7,398,4020,233.5417,164.0338,8,0,8424289889
16 May 2023,Kyiv City,2023,1,8,0,80,804,50.4267,30.4538,1,0,1684857977
16 May 2023,Luhansk,12138,6,41,12,170,4824,295.4342,228.2197,12,67,10111563874
16 May 2023,Mykolaiv,4046,2,9,15,96,1608,94.143,65.596,4,0,3369715956
16 May 2023,Sumy,30345,15,120,7,1198,12060,767.7907,519.7631,30,0,25272869670
16 May 2023,Zaporizhia,24276,12,96,2,836,9648,570.972,432.4743,23,50,20218295744
17 April 2023,Chernihiv,4046,2,16,0,160,1608,104.476,65.2247,4,0,3364873870
17 April 2023,Dnipropetrovsk,2023,1,8,7,78,804,47.5712,34.3964,2,0,1682436934
17 April 2023,Donetsk,115311,57,400,91,2750,45828,2750.5467,2143.7343,100,248,95908139552
17 April 2023,Kharkiv,22253,11,88,2,756,8844,550.8329,410.8117,22,12,18507421902
17 April 2023,Kherson,18207,9,65,8,658,7236,421.8593,297.0431,17,0,15142548030
17 April 2023,Luhansk,20230,11,73,29,372,8040,491.471,381.99379999999996,18,46,16831099709
17 April 2023,Sumy,16184,8,64,0,640,6432,409.8992,274.79200000000003,16,0,13459495480
17 April 2023,Zaporizhia,28322,14,112,3,934,11256,666.4998,503.97270000000003,20,16,23554117087
17 February 2023,Chernihiv,2023,1,8,0,80,804,52.3379,33.3141,2,0,1677001540
17 February 2023,Crimea,2023,1,8,1,18,804,44.6121,33.5244,2,0,1677600259
17 February 2023,Donetsk,82943,41,272,81,1730,32964,1981.7263,1546.1279,75,3,68765476279
17 February 2023,Kharkiv,42483,21,168,9,1554,16884,1050.8134,780.2395,41,1,35217032335
17 February 2023,Kherson,40460,20,146,17,1414,16080,936.188,661.2388,39,0,33542433451
17 February 2023,Luhansk,16184,8,50,20,268,6432,392.9558,305.07349999999997,15,0,13419627953
17 February 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,1,0,1678206753
17 February 2023,Sumy,30345,15,120,0,1200,12060,770.8804,517.1441,30,0,25155023100
17 February 2023,Zaporizhia,22253,11,81,8,818,8844,523.2924,394.4878,22,0,18447615657
17 January 2023,Chernihiv,2023,1,8,0,80,804,52.2417,32.6379,2,0,1674572557
17 January 2023,Dnipropetrovsk,8092,4,30,0,300,3216,191.1924,138.127,7,0,6698290227
17 January 2023,Donetsk,107219,53,326,129,2318,42612,2558.9168,2000.4104,88,117,88759159019
17 January 2023,Kharkiv,46529,23,184,7,1838,18492,1150.9553,858.2034,44,0,38520622366
17 January 2023,Kherson,8092,4,32,14,316,3216,186.9369,132.0524,4,2,6698290226
17 January 2023,Luhansk,16184,8,64,6,268,6432,393.7317,304.5749,16,110,13396580449
17 January 2023,Sumy,14161,7,56,0,560,5628,357.8402,241.942,14,0,11722007899
17 January 2023,Zaporizhia,24276,12,96,7,958,9648,570.8186000000001,430.6644,23,0,20096096590
17 June 2023,Chernihiv,12138,6,48,0,480,4824,313.0024,195.39870000000002,8,0,10127279802
17 June 2023,Dnipropetrovsk,6069,3,24,0,240,2412,143.316,105.58359999999999,5,0,5063639901
17 June 2023,Donetsk,117334,58,338,180,2588,46632,2795.5008,2179.8023,97,441,97905681725
17 June 2023,Kharkiv,50575,25,200,10,1812,20100,1254.0073,929.5378000000001,28,28,42196999175
17 June 2023,Kherson,56644,28,217,30,2110,22512,1311.2085,923.7323,34,4,47260639076
17 June 2023,Luhansk,12138,6,34,20,108,4824,295.0948,228.5701,12,30,10128514608
17 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,1,0,1687879967
17 June 2023,Sumy,40460,20,160,0,1600,16080,1025.4328,690.9258,23,0,33757599340
17 June 2023,Zaporizhia,42483,21,133,48,1306,16884,999.9394,756.0096,27,259,35447948919
17 March 2023,Chernihiv,2023,1,8,7,78,804,51.5055,31.2849,3,0,1687879967
17 March 2023,Dnipropetrovsk,4046,2,16,0,160,1608,96.23140000000001,69.947,4,0,3358851847
17 March 2023,Donetsk,103173,51,359,78,2282,41004,2461.7958,1921.5982,95,12,85670496384
17 March 2023,Kharkiv,40460,20,160,8,1536,16080,997.0655,746.8869,39,0,33597572695
17 March 2023,Kherson,46529,23,166,24,1648,18492,1075.6598,758.8952,46,1,38637639711
17 March 2023,Luhansk,18207,9,72,7,286,7236,441.064,343.7801,18,0,15121412736
17 March 2023,Sumy,6069,3,24,0,240,2412,154.0787,102.98339999999999,6,0,5038277770
17 March 2023,Zaporizhia,30345,16,120,7,1198,12060,713.9322999999999,539.0093,30,0,25191989034
17 May 2023,Chernihiv,2023,1,8,0,80,804,51.7193,32.4974,1,0,1684857979
17 May 2023,Dnipropetrovsk,6069,3,24,0,240,2412,143.7255,104.8767,6,0,5057553266
17 May 2023,Donetsk,135541,67,445,141,3988,53868,3232.8064,2521.374,83,325,112893295892
17 May 2023,Kharkiv,46529,23,177,10,1654,18492,1150.815,855.6959,29,20,38751733509
17 May 2023,Kherson,52598,26,200,39,1814,20904,1217.717,858.7777,31,7,43809931454
17 May 2023,Luhansk,14161,7,49,14,126,5628,344.164,267.4921,13,25,11797629857
17 May 2023,Mykolaiv,8092,4,25,8,258,3216,188.0128,128.0171,8,0,6739431912
17 May 2023,Odesa,4046,2,16,7,158,1608,93.0622,61.5302,2,1,3370923961
17 May 2023,Sumy,16184,8,64,7,638,6432,410.8687,274.4042,11,0,13478863829
17 May 2023,Zaporizhia,44506,24,155,36,1550,17688,1045.6693,790.2953,24,1,37069291540
18 April 2023,Chernihiv,2023,1,8,0,80,804,52.3344,33.2886,2,0,1682436935
18 April 2023,Dnipropetrovsk,4046,2,9,8,98,1608,96.0783,69.5755,4,0,3364873869
18 April 2023,Donetsk,97104,48,321,104,1730,38592,2316.5899,1808.1946,82,78,80767971150
18 April 2023,Kharkiv,32368,16,128,8,1216,12864,801.4254,595.5481,30,15,26919606575
18 April 2023,Kherson,4046,2,16,7,158,1608,93.3357,65.31030000000001,3,1,3364873869
18 April 2023,Luhansk,12138,6,34,18,232,4824,294.98019999999997,228.5691,12,40,10101884746
18 April 2023,Mykolaiv,2023,1,8,0,80,804,47.0702,32.7914,1,0,1682436937
18 April 2023,Sumy,14161,7,56,7,558,5628,360.2548,239.9451,13,1,11777058544
18 April 2023,Zaporizhia,22253,11,67,25,632,8844,524.0129000000001,396.18760000000003,22,17,18506806285
18 February 2023,Dnipropetrovsk,6069,3,24,0,240,2412,143.1159,102.4174,3,0,5033407271
18 February 2023,Donetsk,103173,52,338,101,2590,41004,2463.5963,1923.3643,85,185,85563678161
18 February 2023,Kharkiv,28322,14,112,10,932,11256,699.9971,520.8607,22,23,23487010119
18 February 2023,Kherson,24276,12,75,25,712,9648,560.7130999999999,395.1148,23,0,20131809600
18 February 2023,Khmelnytskyi,2023,1,8,1,18,804,49.4128,26.998,1,0,1677600261
18 February 2023,Luhansk,14161,7,56,13,186,5628,343.9612,266.5969,11,150,11743808304
18 February 2023,Sumy,10115,5,40,0,400,4020,256.5,172.02429999999998,9,0,8388001295
18 February 2023,Zaporizhia,30345,15,113,10,1014,12060,714.5829,539.7077,30,0,25165216874
18 January 2023,Chernihiv,2023,1,8,0,80,804,52.3063,33.1137,2,0,1674572557
18 January 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2544,69.16460000000001,4,0,3349145114
18 January 2023,Donetsk,107219,55,312,171,2310,42612,2557.1304,1998.4303,82,5,88753584333
18 January 2023,Kharkiv,46529,23,184,0,1840,18492,1148.1009,861.4817,42,0,38515168809
18 January 2023,Kherson,50575,29,193,57,1924,20100,1172.4054,834.3675000000001,35,0,41866764500
18 January 2023,Luhansk,12138,6,41,10,294,4824,295.0955,228.54309999999998,11,0,10047435341
18 January 2023,Mykolaiv,4046,2,9,8,98,1608,93.142,63.3365,4,0,3349145115
18 January 2023,Sumy,8092,4,32,0,320,3216,204.1406,139.1707,8,0,6698290228
18 January 2023,Zaporizhia,40460,20,146,22,1104,16080,951.5774,717.0348,29,0,33493928776
18 June 2023,Chernihiv,2023,1,8,0,80,804,52.2177,32.3804,1,0,1687879967
18 June 2023,Dnipropetrovsk,4046,2,9,8,98,1608,95.4805,67.78970000000001,4,0,3375759934
18 June 2023,Donetsk,137564,68,473,101,3508,54672,3281.9846000000002,2558.5464,97,116,114786962679
18 June 2023,Kharkiv,46529,23,184,15,1774,18492,1153.1491,851.6082,28,0,38821856643
18 June 2023,Kherson,40460,20,139,22,1394,16080,937.924,666.3357,22,11,33758834166
18 June 2023,Luhansk,12138,6,48,4,232,4824,295.1259,228.4107,10,42,10129132013
18 June 2023,Mykolaiv,4046,2,9,8,98,1608,93.58,63.5681,4,0,3375759936
18 June 2023,Sumy,54621,27,216,8,2096,21708,1387.9415,930.7596,29,2,45572759136
18 June 2023,Zaporizhia,26299,13,90,19,730,10452,618.803,467.9674,18,100,21944291788
18 March 2023,Chernihiv,8092,4,32,0,320,3216,208.39499999999998,128.6192,8,0,6720104452
18 March 2023,Dnipropetrovsk,4046,2,9,8,98,1608,97.09729999999999,70.2841,4,0,3360052224
18 March 2023,Donetsk,105196,52,353,104,2410,41808,2512.1859,1962.6837,76,231,87375879442
18 March 2023,Kharkiv,28322,14,105,10,934,11256,700.0435,520.3068,29,12,23520365579
18 March 2023,Kherson,42483,21,160,21,1594,16884,985.8503000000001,701.4717,25,0,35282374108
18 March 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,3,0,1680026112
18 March 2023,Luhansk,10115,5,40,5,90,4020,245.657,190.5048,10,58,8400725086
18 March 2023,Lviv,2023,1,8,0,80,804,49.9386,23.3825,2,0,1680026112
18 March 2023,Mykolaiv,4046,2,16,0,160,1608,93.2656,63.1676,4,0,3360052226
18 March 2023,Sumy,8092,4,32,0,320,3216,205.3409,138.1139,8,0,6720104452
18 March 2023,Zaporizhia,32368,16,121,8,1218,12864,762.0148,574.2088,25,0,26882838072
18 May 2023,Chernihiv,4046,2,16,0,160,1608,103.8989,63.742399999999996,3,0,3369715958
18 May 2023,Crimea,4046,2,11,7,108,1608,90.10570000000001,69.2518,3,0,3369715954
18 May 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.5712,34.3964,1,0,1684857979
18 May 2023,Donetsk,99127,50,308,131,2302,39396,2360.8717,1843.8122,81,163,82570684303
18 May 2023,Kharkiv,38437,19,152,12,1208,15276,949.6289,711.5943,37,1,32014717605
18 May 2023,Kherson,6069,3,24,14,236,2412,140.7232,98.7265,5,0,5054573934
18 May 2023,Khmelnytskyi,2023,1,8,0,80,804,49.4128,26.998,3,0,1684857979
18 May 2023,Kirovograd,4046,2,9,8,98,1608,97.1849,65.3704,4,0,3369715956
18 May 2023,Kyiv City,6069,3,24,0,240,2412,151.3596,91.87480000000001,5,0,5054573931
18 May 2023,Luhansk,12138,6,48,4,232,4824,295.2718,228.3385,12,0,10113979887
18 May 2023,Mykolaiv,4046,2,9,8,98,1608,93.58,63.5681,3,0,3369715956
18 May 2023,Odesa,2023,1,8,7,78,804,46.4639,30.7386,3,1,1684857979
18 May 2023,Poltava,2023,1,1,8,18,804,49.5937,34.5407,3,0,1684857977
18 May 2023,Sumy,14161,7,56,0,560,5628,357.7329,243.5445,12,0,11794005853
18 May 2023,Vinnytsia,2023,1,1,8,18,804,49.2296,28.4659,3,0,1684857977
18 May 2023,Zaporizhia,32368,16,128,9,1154,12864,761.6453,576.0032,19,0,26957727660
18 May 2023,Zhytomyr,2023,1,8,0,80,804,50.2649,28.6767,3,0,1684857979
19 April 2023,Chernihiv,2023,2,1,8,18,804,51.5055,31.2849,3,0,1682436934
19 April 2023,Dnipropetrovsk,6069,3,17,8,178,2412,144.0534,106.0316,7,0,5052711177
19 April 2023,Donetsk,127449,65,441,118,2926,50652,3041.989,2374.8761,85,45,106006930315
19 April 2023,Kharkiv,32368,16,114,16,1156,12864,800.3646,598.2085,19,7,26919606583
19 April 2023,Kherson,44506,22,169,16,1634,17688,1032.1357,731.508,24,0,37013612578
19 April 2023,Luhansk,16184,9,57,13,268,6432,392.9792,305.0025,14,7,13464378991
19 April 2023,Odesa,2023,1,8,0,80,804,46.4639,30.7386,3,0,1682436937
19 April 2023,Sumy,16184,8,64,0,640,6432,409.94669999999996,275.8234,10,0,13459495483
19 April 2023,Zaporizhia,40460,20,139,27,1228,16080,952.6276,719.6269,27,16,33657239953
19 February 2023,Chernihiv,6069,3,24,0,240,2412,156.80700000000002,97.3707,6,0,5032800777
19 February 2023,Dnipropetrovsk,8092,4,32,7,318,3216,190.95139999999998,140.2113,7,0,6710401036
19 February 2023,Donetsk,101150,50,323,104,2326,40200,2413.1009,1882.795,69,16,83887290888
19 February 2023,Kharkiv,32368,16,128,24,1088,12864,799.5534,598.9811,23,1,26842817130
19 February 2023,Kherson,12138,6,41,16,354,4824,280.0067,196.6359,6,3,10066814544
19 February 2023,Luhansk,18207,9,65,15,224,7236,443.0048,342.5321,13,83,15107479539
19 February 2023,Mykolaiv,4046,2,16,0,160,1608,93.2656,63.1676,3,0,3355200518
19 February 2023,Sumy,12138,6,48,0,480,4824,306.7558,208.4315,12,0,10065601554
19 February 2023,Zaporizhia,20230,10,66,18,552,8040,475.9228,360.8395,20,15,16777215582
19 January 2023,Chernihiv,2023,1,8,0,80,804,52.3063,33.1137,2,0,1674572557
19 January 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2544,69.16460000000001,4,0,3349145114
19 January 2023,Donetsk,111265,57,370,138,2776,44220,2654.409,2072.0995,95,29,92108802405
19 January 2023,Kharkiv,62713,31,248,2,2356,24924,1548.1425,1156.0692,59,20,51922656373
19 January 2023,Kherson,50575,25,200,15,1934,20100,1173.2177,831.7067000000001,40,2,41869178655
19 January 2023,Luhansk,26299,13,90,24,420,10452,639.7801,496.3649,25,0,21771920873
19 January 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1674572557
19 January 2023,Sumy,6069,3,24,0,240,2412,152.2884,104.504,6,0,5023717671
19 January 2023,Zaporizhia,50575,26,182,28,1596,20100,1188.8371,896.4677,38,33,41865552740
19 June 2023,Chernihiv,4046,2,16,0,160,1608,104.5521,65.66900000000001,4,0,3375759936
19 June 2023,Dnipropetrovsk,4046,2,9,15,96,1608,96.03049999999999,69.435,4,0,3375759936
19 June 2023,Donetsk,131495,65,408,161,3026,52260,3134.4869,2444.127,120,338,109720224141
19 June 2023,Kharkiv,54621,27,216,5,1850,21708,1353.8287,1000.6577,52,15,45572759136
19 June 2023,Kherson,22253,11,88,14,876,8844,514.8307,364.6837,19,0,18566679648
19 June 2023,Luhansk,12138,6,48,5,170,4824,295.1259,228.4107,12,85,10129132014
19 June 2023,Mykolaiv,2023,1,8,1,18,804,46.6128,31.5498,2,0,1687879968
19 June 2023,Odesa,2023,1,1,8,18,804,46.4639,30.7386,3,0,1687879968
19 June 2023,Sumy,26299,13,104,14,1036,10452,667.1255,449.1817,26,1,21942439584
19 June 2023,Zaporizhia,42483,21,153,28,1234,16884,999.9028,756.5963,39,87,35448566337
19 March 2023,Chernihiv,8092,4,32,0,320,3216,208.3719,128.2536,8,0,6720104452
19 March 2023,Crimea,2023,1,3,0,30,804,44.9502,34.1017,1,0,1680620639
19 March 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.9751,36.4561,2,0,1680026113
19 March 2023,Donetsk,95081,47,271,139,1652,37788,2267.1903,1773.4251,78,232,78968445953
19 March 2023,Kharkiv,46529,23,170,20,1468,18492,1149.0116,857.917,45,64,38642978701
19 March 2023,Kherson,20230,10,73,22,734,8040,467.35949999999997,329.31600000000003,16,0,16800261129
19 March 2023,Luhansk,16184,8,64,7,206,6432,393.2241,304.7272,16,0,13442587005
19 March 2023,Mykolaiv,4046,2,16,7,158,1608,94.08930000000001,65.7938,4,0,3367863422
19 March 2023,Sumy,20230,10,80,0,800,8040,514.0117,344.9713,18,0,16800261129
19 March 2023,Zaporizhia,24276,12,47,63,524,9648,570.5894,430.3741,22,21,20163880508
19 May 2023,Chernihiv,4046,2,16,0,160,1608,104.3443,64.72579999999999,4,0,3369715958
19 May 2023,Crimea,4046,2,16,2,36,1608,91.58959999999999,68.83760000000001,4,0,3372131966
19 May 2023,Dnipropetrovsk,8092,4,25,15,256,3216,191.5588,137.36520000000002,8,0,6742411243
19 May 2023,Donetsk,103173,51,331,101,2520,41004,2457.25,1921.0378,87,2,85935004920
19 May 2023,Kharkiv,46529,23,184,10,1652,18492,1148.5715,862.1581,44,1,38754149512
19 May 2023,Kherson,12138,6,48,0,480,4824,280.84770000000003,197.5839,10,0,10109147872
19 May 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,3,0,1684857977
19 May 2023,Luhansk,14161,7,56,2,436,5628,343.9048,266.448,14,0,11795213851
19 May 2023,Lviv,2023,1,1,8,18,804,49.8407,24.0305,3,0,1684857977
19 May 2023,Odesa,2023,1,3,0,30,804,46.4639,30.7386,1,0,1684857977
19 May 2023,Sumy,18207,9,72,7,718,7236,458.6726,313.9053,18,3,15163721805
19 May 2023,Zaporizhia,16184,8,57,8,578,6432,380.728,286.545,15,0,13480071836
20 April 2023,Chernihiv,12138,6,48,7,478,4824,313.6233,196.8816,11,1,10094621614
20 April 2023,Dnipropetrovsk,4046,2,9,8,98,1608,96.4344,71.4947,5,0,3364873870
20 April 2023,Donetsk,127449,63,426,119,2858,50652,3043.7659,2373.9811,113,12,106014824995
20 April 2023,Kharkiv,24276,12,96,3,774,9648,599.1053,448.5231,24,0,20192895506
20 April 2023,Kherson,34391,17,136,35,1350,13668,797.1518,565.0911,19,2,28606828278
20 April 2023,Luhansk,14161,7,49,13,188,5628,343.6937,266.8102,14,0,11783747490
20 April 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,1,0,1682436936
20 April 2023,Sumy,6069,3,24,0,240,2412,152.8567,104.28460000000001,6,0,5047310808
20 April 2023,Zaporizhia,40460,20,160,19,1286,16080,952.3654,720.5613,25,2,33653580797
20 February 2023,Chernihiv,10115,5,40,0,400,4020,260.9193,161.1219,10,0,8388001300
20 February 2023,Dnipropetrovsk,8092,4,32,0,320,3216,190.4155,138.7101,8,0,6710401040
20 February 2023,Donetsk,153748,76,510,163,4210,61104,3671.0574,2864.4455,118,118,127501865190
20 February 2023,Kharkiv,54621,27,216,9,2034,21708,1351.2172,1005.944,48,0,45295813503
20 February 2023,Kherson,48552,24,191,8,1846,19296,1125.0077,796.7852,40,2,40262406228
20 February 2023,Luhansk,16184,8,64,6,268,6432,393.4235,304.633,16,67,13422621554
20 February 2023,Sumy,26299,13,104,0,1040,10452,664.6529,451.036,26,0,21808803376
20 February 2023,Zaporizhia,46529,23,163,24,1654,18492,1096.5236,825.5189,46,0,38586018964
20 January 2023,Dnipropetrovsk,6069,3,17,8,178,2412,143.1159,102.4174,6,0,5023717672
20 January 2023,Donetsk,89012,44,285,91,2248,35376,2125.348,1661.1325,78,4,73684263746
20 January 2023,Kharkiv,48552,24,192,15,1854,19296,1200.0337,894.849,47,35,40200648492
20 January 2023,Kherson,6069,3,24,7,238,2412,140.1772,98.73870000000001,6,0,5024337081
20 January 2023,Luhansk,22253,11,74,20,508,8844,541.5492,420.2873,22,0,18421524032
20 January 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1675191966
20 January 2023,Sumy,6069,3,24,1,178,2412,153.5126,103.7979,6,0,5024943578
20 January 2023,Zaporizhia,36414,18,144,9,882,14472,856.6776,645.6182,30,0,30148474297
20 June 2023,Chernihiv,8092,4,32,0,320,3216,209.0169,130.5461,8,0,6751519872
20 June 2023,Crimea,2023,1,8,1,18,804,45.9538,33.7948,2,0,1688497370
20 June 2023,Dnipropetrovsk,6069,3,24,14,236,2412,142.97629999999998,103.7552,6,0,5063639904
20 June 2023,Donetsk,117334,58,366,133,2470,46632,2797.4877,2180.6647,109,405,97910620980
20 June 2023,Kharkiv,50575,25,200,12,1688,20100,1252.088,928.0429,50,26,42199468809
20 June 2023,Kherson,44506,22,176,1,1698,17688,1030.8096,728.8211,43,1,37133359296
20 June 2023,Kyiv City,2023,1,8,0,80,804,50.4496,30.5224,1,0,1687879968
20 June 2023,Luhansk,16184,8,50,20,268,6432,393.2271,304.8353,16,58,13506744155
20 June 2023,Lviv,2023,1,8,0,80,804,49.8407,24.0305,1,0,1687879968
20 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1687879968
20 June 2023,Sumy,16184,8,64,0,640,6432,410.8804,277.4751,16,0,13503039744
20 June 2023,Zaporizhia,32368,16,107,29,784,12864,761.9728,574.6382,32,75,27008549095
20 March 2023,Chernihiv,4046,2,16,0,160,1608,104.3392,65.1302,4,0,3360052226
20 March 2023,Crimea,2023,1,1,8,18,804,45.7095,34.3891,1,0,1680026112
20 March 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.6354,34.6277,2,0,1680026112
20 March 2023,Donetsk,113288,56,399,82,2434,45024,2705.1684999999998,2109.2951,100,86,94097683170
20 March 2023,Kharkiv,34391,17,129,10,1174,13668,850.0754000000001,633.718,35,20,28561038455
20 March 2023,Kherson,40460,20,153,52,1402,16080,936.1719,658.2794,35,2,33602942518
20 March 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,2,0,1680026112
20 March 2023,Luhansk,16184,8,57,13,268,6432,392.654,305.9859,16,52,13444412743
20 March 2023,Mykolaiv,4046,2,2,16,36,1608,93.4468,63.71000000000001,3,0,3361877963
20 March 2023,Sumy,30345,15,120,0,1200,12060,767.4505,521.3548,30,0,25200391702
20 March 2023,Zaporizhia,34391,17,129,10,1174,13668,809.2985,613.4681,28,10,28562269661
20 May 2023,Chernihiv,6069,3,24,0,240,2412,156.77,97.84290000000001,3,0,5056410735
20 May 2023,Crimea,2023,1,8,1,18,804,45.7095,34.3891,3,0,1686065983
20 May 2023,Dnipropetrovsk,4046,2,16,7,158,1608,95.1902,68.9333,3,0,3370940489
20 May 2023,Donetsk,127449,63,434,113,3238,50652,3039.0674,2370.1088,87,44,106191178568
20 May 2023,Kharkiv,48552,24,192,16,1792,19296,1201.6244,894.3811000000001,28,14,40451285880
20 May 2023,Kherson,24276,12,89,29,892,9648,560.9508,394.1483,15,2,20225642940
20 May 2023,Kyiv City,10115,5,33,8,338,4020,252.1576,152.8005,7,0,8427351227
20 May 2023,Luhansk,12138,6,41,13,108,4824,294.3996,228.718,10,32,10115204420
20 May 2023,Mykolaiv,6069,3,17,8,178,2412,140.2328,95.1859,7,0,5056410737
20 May 2023,Sumy,10115,5,40,0,400,4020,255.5992,173.8333,5,0,8427351225
20 May 2023,Zaporizhia,36414,18,129,31,1168,14472,856.351,647.752,21,10,30339060153
21 April 2023,Chernihiv,6069,3,24,0,240,2412,156.0982,97.4178,7,0,5047310809
21 April 2023,Donetsk,107219,53,340,113,2442,42612,2558.48,1998.715,96,0,89195830514
21 April 2023,Kharkiv,16184,8,57,9,516,6432,399.5111,299.7008,16,0,13461916535
21 April 2023,Kherson,4046,2,16,0,160,1608,93.3357,65.31030000000001,3,0,3364873872
21 April 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,2,0,1682436934
21 April 2023,Luhansk,14161,7,56,6,188,5628,343.7988,266.71569999999997,14,0,11782516245
21 April 2023,Poltava,2023,1,8,0,80,804,49.5937,34.5407,3,0,1682436937
21 April 2023,Sumy,6069,3,24,0,240,2412,153.9556,103.3397,6,0,5047310808
21 April 2023,Vinnytsia,2023,1,8,0,80,804,49.2296,28.4659,1,0,1682436937
21 April 2023,Zaporizhia,22253,11,67,24,694,8844,524.1378,396.5802,23,0,18511648393
21 April 2023,Zhytomyr,4046,2,14,0,140,1608,100.5298,57.3534,4,0,3364873871
21 February 2023,Dnipropetrovsk,6069,3,24,0,240,2412,142.97629999999998,103.7552,6,0,5032800777
21 February 2023,Donetsk,99127,49,287,102,2090,39396,2361.5919,1846.831,83,65,82218161379
21 February 2023,Kharkiv,32368,16,128,14,1276,12864,800.855,597.0498,29,0,26841604157
