Año,Mes,Nacionalidad,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,State
2013,Diciembre,Venezuela,862,7,6,,13,La Guajira
2013,Diciembre,Venezuela,862,4,4,,8,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Diciembre,Venezuela,862,118,130,,248,Valle del Cauca
2013,Diciembre,Venezuela,862,0,1,,1,Valle del Cauca
2013,Diciembre,Venezuela,862,0,3,,3,Quindío
2013,Diciembre,Venezuela,862,6548,7145,,13693,Not Available
2013,Diciembre,Venezuela,862,12,13,,25,Risaralda
2013,Diciembre,Venezuela,862,834,784,,1618,Antioquia
2013,Diciembre,Venezuela,862,48,105,,153,Vichada
2013,Diciembre,Venezuela,862,165,271,,436,Apure
2013,Diciembre,Venezuela,862,8,11,,19,Santander
2013,Diciembre,Venezuela,862,2803,3371,,6174,Norte de Santander
2013,Diciembre,Venezuela,862,454,552,,1006,Norte de Santander
2013,Diciembre,Venezuela,862,0,1,,1,Chocó
2014,Enero,Venezuela,862,1,0,,1,Sucumbíos
2014,Enero,Venezuela,862,280,342,,622,Nariño
2014,Enero,Venezuela,862,12,10,,22,Bolívar
2014,Enero,Venezuela,862,106,150,,256,Bolívar
2014,Enero,Venezuela,862,56,119,,175,Atlántico
2014,Enero,Venezuela,862,0,9,,9,Atlántico
2014,Enero,Venezuela,862,0,3,,3,Magdalena
2014,Enero,Venezuela,862,1496,2558,,4054,La Guajira
2014,Enero,Venezuela,862,3,0,,3,La Guajira
2014,Enero,Venezuela,862,2,5,,7,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Enero,Venezuela,862,97,103,,200,Valle del Cauca
2014,Enero,Venezuela,862,5943,6679,,12622,Not Available
2014,Enero,Venezuela,862,7,23,,30,Risaralda
2014,Enero,Venezuela,862,508,603,,1111,Antioquia
2014,Enero,Venezuela,862,44,70,,114,Vichada
2014,Enero,Venezuela,862,75,161,,236,Apure
2014,Enero,Venezuela,862,3,9,,12,Santander
2014,Enero,Venezuela,862,2409,2308,,4717,Norte de Santander
2014,Enero,Venezuela,862,219,247,,466,Norte de Santander
2014,Enero,Venezuela,862,0,2,,2,Chocó
2014,Febrero,Venezuela,862,1,2,,3,Amazonas
2014,Febrero,Venezuela,862,107,148,,255,Nariño
2014,Febrero,Venezuela,862,5,14,,19,Bolívar
2014,Febrero,Venezuela,862,63,118,,181,Bolívar
2014,Febrero,Venezuela,862,76,117,,193,Atlántico
2014,Febrero,Venezuela,862,1479,2043,,3522,La Guajira
2014,Febrero,Venezuela,862,0,1,,1,La Guajira
2014,Febrero,Venezuela,862,1,1,,2,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Febrero,Venezuela,862,57,71,,128,Valle del Cauca
2014,Febrero,Venezuela,862,4037,5298,,9335,Not Available
2014,Febrero,Venezuela,862,2,3,,5,Risaralda
2014,Febrero,Venezuela,862,265,398,,663,Antioquia
2014,Febrero,Venezuela,862,42,87,,129,Vichada
2014,Febrero,Venezuela,862,52,78,,130,Apure
2014,Febrero,Venezuela,862,5,7,,12,Santander
2014,Febrero,Venezuela,862,1047,1319,,2366,Norte de Santander
2014,Febrero,Venezuela,862,110,143,,253,Norte de Santander
2014,Febrero,Venezuela,862,1,0,,1,Chocó
2014,Marzo,Venezuela,862,117,150,,267,Nariño
2014,Marzo,Venezuela,862,1,3,,4,Bolívar
2014,Marzo,Venezuela,862,118,188,,306,Bolívar
2014,Marzo,Venezuela,862,56,115,,171,Atlántico
2014,Marzo,Venezuela,862,0,1,,1,Magdalena
2014,Marzo,Venezuela,862,963,1668,,2631,La Guajira
2014,Marzo,Venezuela,862,6,9,,15,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Marzo,Venezuela,862,40,84,,124,Valle del Cauca
2014,Marzo,Venezuela,862,2,0,,2,Quindío
2014,Marzo,Venezuela,862,3570,4970,,8540,Not Available
2014,Marzo,Venezuela,862,10,12,,22,Risaralda
2014,Marzo,Venezuela,862,199,302,,501,Antioquia
2014,Marzo,Venezuela,862,69,132,,201,Vichada
2014,Marzo,Venezuela,862,79,154,,233,Apure
2014,Marzo,Venezuela,862,8,10,,18,Santander
2014,Marzo,Venezuela,862,871,1317,,2188,Norte de Santander
2014,Marzo,Venezuela,862,95,130,,225,Norte de Santander
2014,Marzo,Venezuela,862,0,2,,2,Chocó
2014,Abril,Venezuela,862,1,0,,1,Sucumbíos
2014,Abril,Venezuela,862,111,150,,261,Nariño
2014,Abril,Venezuela,862,2,10,,12,Bolívar
2014,Abril,Venezuela,862,64,172,,236,Bolívar
2014,Abril,Venezuela,862,40,117,,157,Atlántico
2014,Abril,Venezuela,862,0,1,,1,Magdalena
2014,Abril,Venezuela,862,1733,2646,,4379,La Guajira
2014,Abril,Venezuela,862,1,0,,1,La Guajira
2014,Abril,Venezuela,862,11,6,,17,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Abril,Venezuela,862,45,80,,125,Valle del Cauca
2014,Abril,Venezuela,862,0,1,,1,Quindío
2014,Abril,Venezuela,862,4929,5242,,10171,Not Available
2014,Abril,Venezuela,862,9,19,,28,Risaralda
2014,Abril,Venezuela,862,349,424,,773,Antioquia
2014,Abril,Venezuela,862,15,33,,48,Vichada
2014,Abril,Venezuela,862,61,116,,177,Apure
2014,Abril,Venezuela,862,9,16,,25,Santander
2014,Abril,Venezuela,862,1573,1986,,3559,Norte de Santander
2014,Abril,Venezuela,862,175,170,,345,Norte de Santander
2014,Mayo,Venezuela,862,2,0,,2,Amazonas
2014,Mayo,Venezuela,862,103,122,,225,Nariño
2014,Mayo,Venezuela,862,2,3,,5,Bolívar
2014,Mayo,Venezuela,862,4,5,,9,Cesar
2014,Mayo,Venezuela,862,78,123,,201,Bolívar
2014,Mayo,Venezuela,862,45,88,,133,Atlántico
2014,Mayo,Venezuela,862,1,0,,1,Magdalena
2014,Mayo,Venezuela,862,909,1464,,2373,La Guajira
2014,Mayo,Venezuela,862,0,1,,1,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Mayo,Venezuela,862,8,8,,16,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Mayo,Venezuela,862,49,89,,138,Valle del Cauca
2014,Mayo,Venezuela,862,0,1,,1,Quindío
2014,Mayo,Venezuela,862,4031,5510,,9541,Not Available
2014,Mayo,Venezuela,862,8,24,,32,Risaralda
2014,Mayo,Venezuela,862,295,493,,788,Antioquia
2014,Mayo,Venezuela,862,14,21,,35,Vichada
2014,Mayo,Venezuela,862,23,31,,54,Apure
2014,Mayo,Venezuela,862,2,7,,9,Santander
2014,Mayo,Venezuela,862,991,1355,,2346,Norte de Santander
2014,Mayo,Venezuela,862,180,188,,368,Norte de Santander
2014,Mayo,Venezuela,862,1,0,,1,Chocó
2014,Junio,Venezuela,862,0,2,,2,Amazonas
2014,Junio,Venezuela,862,114,134,,248,Nariño
2014,Junio,Venezuela,862,0,4,,4,Bolívar
2014,Junio,Venezuela,862,53,85,,138,Bolívar
2014,Junio,Venezuela,862,43,86,,129,Atlántico
2014,Junio,Venezuela,862,0,2,,2,Atlántico
2014,Junio,Venezuela,862,0,3,,3,Magdalena
2014,Junio,Venezuela,862,1060,1683,,2743,La Guajira
2014,Junio,Venezuela,862,5,6,,11,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Junio,Venezuela,862,33,61,,94,Valle del Cauca
2014,Junio,Venezuela,862,2,2,,4,Quindío
2014,Junio,Venezuela,862,6236,7421,,13657,Not Available
2014,Junio,Venezuela,862,4,6,,10,Risaralda
2014,Junio,Venezuela,862,132,215,,347,Antioquia
2014,Junio,Venezuela,862,35,39,,74,Vichada
2014,Junio,Venezuela,862,79,162,,241,Apure
2014,Junio,Venezuela,862,6,16,,22,Santander
2014,Junio,Venezuela,862,1235,1562,,2797,Norte de Santander
2014,Junio,Venezuela,862,215,232,,447,Norte de Santander
2014,Junio,Venezuela,862,1,0,,1,Chocó
2014,Julio,Venezuela,862,0,5,,5,Amazonas
2014,Julio,Venezuela,862,0,1,,1,Sucumbíos
2014,Julio,Venezuela,862,152,220,,372,Nariño
2014,Julio,Venezuela,862,1,44,,45,Bolívar
2014,Julio,Venezuela,862,94,192,,286,Bolívar
2014,Julio,Venezuela,862,39,89,,128,Atlántico
2014,Julio,Venezuela,862,0,12,,12,Magdalena
2014,Julio,Venezuela,862,1541,2007,,3548,La Guajira
2014,Julio,Venezuela,862,0,3,,3,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Julio,Venezuela,862,2,6,,8,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Julio,Venezuela,862,42,88,,130,Valle del Cauca
2014,Julio,Venezuela,862,2,1,,3,Quindío
2014,Julio,Venezuela,862,7202,7868,,15070,Not Available
2014,Julio,Venezuela,862,2,3,,5,Risaralda
2014,Julio,Venezuela,862,175,247,,422,Antioquia
2014,Julio,Venezuela,862,11,18,,29,Vichada
2014,Julio,Venezuela,862,49,73,,122,Apure
2014,Julio,Venezuela,862,1,6,,7,Santander
2014,Julio,Venezuela,862,2406,2792,,5198,Norte de Santander
2014,Julio,Venezuela,862,347,364,,711,Norte de Santander
2014,Agosto,Venezuela,862,1,0,,1,Sucumbíos
2014,Agosto,Venezuela,862,212,244,,456,Nariño
2014,Agosto,Venezuela,862,4,23,,27,Bolívar
2014,Agosto,Venezuela,862,102,196,,298,Bolívar
2014,Agosto,Venezuela,862,34,98,,132,Atlántico
2014,Agosto,Venezuela,862,2,5,,7,Magdalena
2014,Agosto,Venezuela,862,2630,3028,,5658,La Guajira
2014,Agosto,Venezuela,862,3,6,,9,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Agosto,Venezuela,862,32,65,,97,Valle del Cauca
2014,Agosto,Venezuela,862,0,2,,2,Quindío
2014,Agosto,Venezuela,862,6942,7074,,14016,Not Available
2014,Agosto,Venezuela,862,4,8,,12,Risaralda
2014,Agosto,Venezuela,862,219,440,,659,Antioquia
2014,Agosto,Venezuela,862,35,208,,243,Vichada
2014,Agosto,Venezuela,862,174,282,,456,Apure
2014,Agosto,Venezuela,862,20,14,,34,Santander
2014,Agosto,Venezuela,862,4178,4689,,8867,Norte de Santander
2014,Agosto,Venezuela,862,755,888,,1643,Norte de Santander
2014,Agosto,Venezuela,862,0,2,,2,Chocó
2014,Septiembre,Venezuela,862,1,0,,1,Sucumbíos
2014,Septiembre,Venezuela,862,456,514,,970,Nariño
2014,Septiembre,Venezuela,862,8,7,,15,Bolívar
2014,Septiembre,Venezuela,862,79,161,,240,Bolívar
2014,Septiembre,Venezuela,862,32,141,,173,Atlántico
2014,Septiembre,Venezuela,862,1427,2019,,3446,La Guajira
2014,Septiembre,Venezuela,862,5,3,,8,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Septiembre,Venezuela,862,64,84,,148,Valle del Cauca
2014,Septiembre,Venezuela,862,0,1,,1,Quindío
2014,Septiembre,Venezuela,862,6286,7128,,13414,Not Available
2014,Septiembre,Venezuela,862,3,6,,9,Risaralda
2014,Septiembre,Venezuela,862,169,270,,439,Antioquia
2014,Septiembre,Venezuela,862,21,38,,59,Vichada
2014,Septiembre,Venezuela,862,66,74,,140,Apure
2014,Septiembre,Venezuela,862,8,11,,19,Santander
2014,Septiembre,Venezuela,862,2685,3269,,5954,Norte de Santander
2014,Septiembre,Venezuela,862,640,723,,1363,Norte de Santander
2014,Octubre,Venezuela,862,2,2,,4,Amazonas
2014,Octubre,Venezuela,862,1,2,,3,Sucumbíos
2014,Octubre,Venezuela,862,448,508,,956,Nariño
2014,Octubre,Venezuela,862,10,26,,36,Bolívar
2014,Octubre,Venezuela,862,71,136,,207,Bolívar
2014,Octubre,Venezuela,862,57,138,,195,Atlántico
2014,Octubre,Venezuela,862,0,2,,2,Atlántico
2014,Octubre,Venezuela,862,1132,1815,,2947,La Guajira
2014,Octubre,Venezuela,862,0,1,,1,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Octubre,Venezuela,862,6,3,,9,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Octubre,Venezuela,862,72,194,,266,Valle del Cauca
2014,Octubre,Venezuela,862,5897,7167,,13064,Not Available
2014,Octubre,Venezuela,862,1,10,,11,Risaralda
2014,Octubre,Venezuela,862,186,250,,436,Antioquia
2014,Octubre,Venezuela,862,223,418,,641,Vichada
2014,Octubre,Venezuela,862,105,150,,255,Apure
2014,Octubre,Venezuela,862,3,5,,8,Santander
2014,Octubre,Venezuela,862,2403,3205,,5608,Norte de Santander
2014,Octubre,Venezuela,862,464,585,,1049,Norte de Santander
2014,Octubre,Venezuela,862,0,2,,2,Chocó
2014,Noviembre,Venezuela,862,1,0,,1,Amazonas
2014,Noviembre,Venezuela,862,445,505,,950,Nariño
2014,Noviembre,Venezuela,862,14,40,,54,Bolívar
2014,Noviembre,Venezuela,862,92,186,,278,Bolívar
2014,Noviembre,Venezuela,862,34,97,,131,Atlántico
2014,Noviembre,Venezuela,862,1,0,,1,Magdalena
2014,Noviembre,Venezuela,862,1102,1779,,2881,La Guajira
2014,Noviembre,Venezuela,862,3,3,,6,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Noviembre,Venezuela,862,82,140,,222,Valle del Cauca
2014,Noviembre,Venezuela,862,1,1,,2,Quindío
2014,Noviembre,Venezuela,862,6192,7348,,13540,Not Available
2014,Noviembre,Venezuela,862,2,15,,17,Risaralda
2014,Noviembre,Venezuela,862,164,288,,452,Antioquia
2014,Noviembre,Venezuela,862,381,607,,988,Vichada
2014,Noviembre,Venezuela,862,79,133,,212,Apure
2014,Noviembre,Venezuela,862,4,4,,8,Santander
2014,Noviembre,Venezuela,862,2459,3172,,5631,Norte de Santander
2014,Noviembre,Venezuela,862,421,536,,957,Norte de Santander
2014,Diciembre,Venezuela,862,0,3,,3,Amazonas
2014,Diciembre,Venezuela,862,1,1,,2,Sucumbíos
2014,Diciembre,Venezuela,862,394,469,,863,Nariño
2014,Diciembre,Venezuela,862,54,91,,145,Bolívar
2014,Diciembre,Venezuela,862,131,143,,274,Bolívar
2014,Diciembre,Venezuela,862,55,119,,174,Atlántico
2014,Diciembre,Venezuela,862,0,6,,6,Magdalena
2014,Diciembre,Venezuela,862,3359,4126,,7485,La Guajira
2014,Diciembre,Venezuela,862,5,5,,10,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2014,Diciembre,Venezuela,862,73,168,,241,Valle del Cauca
2014,Diciembre,Venezuela,862,7,7,,14,Guainía
2014,Diciembre,Venezuela,862,1,0,,1,Quindío
2014,Diciembre,Venezuela,862,7232,7462,,14694,Not Available
2014,Diciembre,Venezuela,862,3,6,,9,Risaralda
2014,Diciembre,Venezuela,862,191,255,,446,Antioquia
2014,Diciembre,Venezuela,862,399,628,,1027,Vichada
2014,Diciembre,Venezuela,862,201,302,,503,Apure
2014,Diciembre,Venezuela,862,10,16,,26,Santander
2014,Diciembre,Venezuela,862,5536,6081,,11617,Norte de Santander
2014,Diciembre,Venezuela,862,982,980,,1962,Norte de Santander
2014,Diciembre,Venezuela,862,0,2,,2,Chocó
2015,Enero,Venezuela,862,0,1,,1,Amazonas
2015,Enero,Venezuela,862,3,3,,6,Sucumbíos
2015,Enero,Venezuela,862,443,524,,967,Nariño
2015,Enero,Venezuela,862,38,56,,94,Bolívar
2015,Enero,Venezuela,862,99,171,,270,Bolívar
2015,Enero,Venezuela,862,42,102,,144,Atlántico
2015,Enero,Venezuela,862,0,1,,1,Atlántico
2015,Enero,Venezuela,862,1,0,,1,Magdalena
2015,Enero,Venezuela,862,1642,2462,,4104,La Guajira
2015,Enero,Venezuela,862,57,112,,169,Valle del Cauca
2015,Enero,Venezuela,862,6,5,,11,Guainía
2015,Enero,Venezuela,862,1,0,,1,Quindío
2015,Enero,Venezuela,862,6076,6539,,12615,Not Available
2015,Enero,Venezuela,862,9,13,,22,Risaralda
2015,Enero,Venezuela,862,154,266,,420,Antioquia
2015,Enero,Venezuela,862,375,567,,942,Vichada
2015,Enero,Venezuela,862,88,177,,265,Apure
2015,Enero,Venezuela,862,3,8,,11,Santander
2015,Enero,Venezuela,862,3158,3835,,6993,Norte de Santander
2015,Enero,Venezuela,862,580,534,,1114,Norte de Santander
2015,Enero,Venezuela,862,0,2,,2,Chocó
2015,Febrero,Venezuela,862,1,3,,4,Amazonas
2015,Febrero,Venezuela,862,0,3,,3,Sucumbíos
2015,Febrero,Venezuela,862,226,273,,499,Nariño
2015,Febrero,Venezuela,862,29,45,,74,Bolívar
2015,Febrero,Venezuela,862,155,192,,347,Bolívar
2015,Febrero,Venezuela,862,41,139,,180,Atlántico
2015,Febrero,Venezuela,862,2126,2785,,4911,La Guajira
2015,Febrero,Venezuela,862,0,1,,1,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Febrero,Venezuela,862,8,5,,13,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Febrero,Venezuela,862,44,90,,134,Valle del Cauca
2015,Febrero,Venezuela,862,5,19,,24,Guainía
2015,Febrero,Venezuela,862,4225,5259,,9484,Not Available
2015,Febrero,Venezuela,862,1,7,,8,Risaralda
2015,Febrero,Venezuela,862,135,231,,366,Antioquia
2015,Febrero,Venezuela,862,305,499,,804,Vichada
2015,Febrero,Venezuela,862,62,111,,173,Apure
2015,Febrero,Venezuela,862,6,13,,19,Santander
2015,Febrero,Venezuela,862,2261,2600,,4861,Norte de Santander
2015,Febrero,Venezuela,862,368,371,,739,Norte de Santander
2015,Marzo,Venezuela,862,0,2,,2,Amazonas
2015,Marzo,Venezuela,862,1,2,,3,Sucumbíos
2015,Marzo,Venezuela,862,297,347,,644,Nariño
2015,Marzo,Venezuela,862,26,47,,73,Bolívar
2015,Marzo,Venezuela,862,177,268,,445,Bolívar
2015,Marzo,Venezuela,862,28,110,,138,Atlántico
2015,Marzo,Venezuela,862,0,5,,5,Atlántico
2015,Marzo,Venezuela,862,0,1,,1,Magdalena
2015,Marzo,Venezuela,862,2027,2463,,4490,La Guajira
2015,Marzo,Venezuela,862,1,2,,3,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Marzo,Venezuela,862,65,99,,164,Valle del Cauca
2015,Marzo,Venezuela,862,9,9,,18,Guainía
2015,Marzo,Venezuela,862,1,1,,2,Quindío
2015,Marzo,Venezuela,862,5187,6122,,11309,Not Available
2015,Marzo,Venezuela,862,7,9,,16,Risaralda
2015,Marzo,Venezuela,862,142,289,,431,Antioquia
2015,Marzo,Venezuela,862,164,295,,459,Vichada
2015,Marzo,Venezuela,862,138,221,,359,Apure
2015,Marzo,Venezuela,862,7,10,,17,Santander
2015,Marzo,Venezuela,862,2820,3414,,6234,Norte de Santander
2015,Marzo,Venezuela,862,403,447,,850,Norte de Santander
2015,Marzo,Venezuela,862,1,2,,3,Chocó
2015,Abril,Venezuela,862,1,1,,2,Amazonas
2015,Abril,Venezuela,862,1,5,,6,Sucumbíos
2015,Abril,Venezuela,862,241,322,,563,Nariño
2015,Abril,Venezuela,862,18,41,,59,Bolívar
2015,Abril,Venezuela,862,4,15,,19,Cesar
2015,Abril,Venezuela,862,66,128,,194,Bolívar
2015,Abril,Venezuela,862,34,108,,142,Atlántico
2015,Abril,Venezuela,862,0,1,,1,Atlántico
2015,Abril,Venezuela,862,0,2,,2,Magdalena
2015,Abril,Venezuela,862,1665,2605,,4270,La Guajira
2015,Abril,Venezuela,862,3,5,,8,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Abril,Venezuela,862,64,86,,150,Valle del Cauca
2015,Abril,Venezuela,862,9,9,,18,Guainía
2015,Abril,Venezuela,862,1,2,,3,Quindío
2015,Abril,Venezuela,862,5962,6686,,12648,Not Available
2015,Abril,Venezuela,862,4,6,,10,Risaralda
2015,Abril,Venezuela,862,171,308,,479,Antioquia
2015,Abril,Venezuela,862,172,319,,491,Vichada
2015,Abril,Venezuela,862,60,117,,177,Apure
2015,Abril,Venezuela,862,3,6,,9,Santander
2015,Abril,Venezuela,862,2280,3052,,5332,Norte de Santander
2015,Abril,Venezuela,862,383,389,,772,Norte de Santander
2015,Abril,Venezuela,862,0,3,,3,Chocó
2015,Mayo,Venezuela,862,1,2,,3,Amazonas
2015,Mayo,Venezuela,862,0,1,,1,Amazonas
2015,Mayo,Venezuela,862,0,2,,2,Sucumbíos
2015,Mayo,Venezuela,862,198,277,,475,Nariño
2015,Mayo,Venezuela,862,5,10,,15,Bolívar
2015,Mayo,Venezuela,862,0,7,,7,Cesar
2015,Mayo,Venezuela,862,76,189,,265,Bolívar
2015,Mayo,Venezuela,862,53,129,,182,Atlántico
2015,Mayo,Venezuela,862,0,9,,9,Magdalena
2015,Mayo,Venezuela,862,1652,2453,,4105,La Guajira
2015,Mayo,Venezuela,862,2,3,,5,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Mayo,Venezuela,862,72,126,,198,Valle del Cauca
2015,Mayo,Venezuela,862,11,9,,20,Guainía
2015,Mayo,Venezuela,862,2,3,,5,Quindío
2015,Mayo,Venezuela,862,5356,6529,,11885,Not Available
2015,Mayo,Venezuela,862,1,15,,16,Risaralda
2015,Mayo,Venezuela,862,194,283,,477,Antioquia
2015,Mayo,Venezuela,862,195,456,,651,Vichada
2015,Mayo,Venezuela,862,50,99,,149,Apure
2015,Mayo,Venezuela,862,8,11,,19,Santander
2015,Mayo,Venezuela,862,2572,3293,,5865,Norte de Santander
2015,Mayo,Venezuela,862,388,470,,858,Norte de Santander
2015,Mayo,Venezuela,862,0,3,,3,Chocó
2015,Junio,Venezuela,862,1,0,,1,Amazonas
2015,Junio,Venezuela,862,2,1,,3,Sucumbíos
2015,Junio,Venezuela,862,202,259,,461,Nariño
2015,Junio,Venezuela,862,3,42,,45,Bolívar
2015,Junio,Venezuela,862,70,143,,213,Bolívar
2015,Junio,Venezuela,862,49,117,,166,Atlántico
2015,Junio,Venezuela,862,0,8,,8,Atlántico
2015,Junio,Venezuela,862,0,4,,4,Magdalena
2015,Junio,Venezuela,862,0,1,,1,Magdalena
2015,Junio,Venezuela,862,1719,2443,,4162,La Guajira
2015,Junio,Venezuela,862,0,3,,3,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Junio,Venezuela,862,36,80,,116,Valle del Cauca
2015,Junio,Venezuela,862,12,5,,17,Guainía
2015,Junio,Venezuela,862,2,1,,3,Quindío
2015,Junio,Venezuela,862,4901,5851,,10752,Not Available
2015,Junio,Venezuela,862,1,6,,7,Risaralda
2015,Junio,Venezuela,862,144,230,,374,Antioquia
2015,Junio,Venezuela,862,213,392,,605,Vichada
2015,Junio,Venezuela,862,125,197,,322,Apure
2015,Junio,Venezuela,862,6,6,,12,Santander
2015,Junio,Venezuela,862,2681,3336,,6017,Norte de Santander
2015,Junio,Venezuela,862,380,378,,758,Norte de Santander
2015,Junio,Venezuela,862,0,1,,1,Chocó
2015,Julio,Venezuela,862,2,3,,5,Amazonas
2015,Julio,Venezuela,862,0,1,,1,Sucumbíos
2015,Julio,Venezuela,862,2,2,,4,Nariño
2015,Julio,Venezuela,862,235,349,,584,Nariño
2015,Julio,Venezuela,862,1,3,,4,Bolívar
2015,Julio,Venezuela,862,507,447,,954,Bolívar
2015,Julio,Venezuela,862,58,167,,225,Atlántico
2015,Julio,Venezuela,862,0,9,,9,Atlántico
2015,Julio,Venezuela,862,0,5,,5,Magdalena
2015,Julio,Venezuela,862,2571,3126,,5697,La Guajira
2015,Julio,Venezuela,862,0,3,,3,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Julio,Venezuela,862,6,8,,14,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Julio,Venezuela,862,64,91,,155,Valle del Cauca
2015,Julio,Venezuela,862,32,58,,90,Guainía
2015,Julio,Venezuela,862,3,1,,4,Quindío
2015,Julio,Venezuela,862,5698,6425,,12123,Not Available
2015,Julio,Venezuela,862,16,16,,32,Risaralda
2015,Julio,Venezuela,862,1014,1092,,2106,Antioquia
2015,Julio,Venezuela,862,386,636,,1022,Vichada
2015,Julio,Venezuela,862,59,101,,160,Apure
2015,Julio,Venezuela,862,7,5,,12,Santander
2015,Julio,Venezuela,862,3857,4184,,8041,Norte de Santander
2015,Julio,Venezuela,862,502,451,,953,Norte de Santander
2015,Julio,Venezuela,862,0,2,,2,Chocó
2015,Agosto,Venezuela,862,1,1,,2,Amazonas
2015,Agosto,Venezuela,862,0,6,,6,Sucumbíos
2015,Agosto,Venezuela,862,3,10,,13,Nariño
2015,Agosto,Venezuela,862,253,373,,626,Nariño
2015,Agosto,Venezuela,862,1,14,,15,Bolívar
2015,Agosto,Venezuela,862,613,536,,1149,Bolívar
2015,Agosto,Venezuela,862,54,108,,162,Atlántico
2015,Agosto,Venezuela,862,4014,4481,,8495,La Guajira
2015,Agosto,Venezuela,862,2,0,,2,La Guajira
2015,Agosto,Venezuela,862,0,2,,2,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Agosto,Venezuela,862,76,125,,201,Valle del Cauca
2015,Agosto,Venezuela,862,50,70,,120,Guainía
2015,Agosto,Venezuela,862,6769,7084,,13853,Not Available
2015,Agosto,Venezuela,862,3,3,,6,Risaralda
2015,Agosto,Venezuela,862,2787,2614,,5401,Antioquia
2015,Agosto,Venezuela,862,355,634,,989,Vichada
2015,Agosto,Venezuela,862,314,386,,700,Apure
2015,Agosto,Venezuela,862,15,13,,28,Santander
2015,Agosto,Venezuela,862,3781,3813,,7594,Norte de Santander
2015,Agosto,Venezuela,862,496,436,,932,Norte de Santander
2015,Agosto,Venezuela,862,1,4,,5,Chocó
2015,Agosto,Venezuela,862,7,5,,12,"No Aplica,No Aplica"
2015,Septiembre,Venezuela,862,1,2,,3,Amazonas
2015,Septiembre,Venezuela,862,1,0,,1,Amazonas
2015,Septiembre,Venezuela,862,1,0,,1,Sucumbíos
2015,Septiembre,Venezuela,862,278,357,,635,Nariño
2015,Septiembre,Venezuela,862,0,1,,1,Nariño
2015,Septiembre,Venezuela,862,14,15,,29,Bolívar
2015,Septiembre,Venezuela,862,495,501,,996,Bolívar
2015,Septiembre,Venezuela,862,54,136,,190,Atlántico
2015,Septiembre,Venezuela,862,877,1105,,1982,La Guajira
2015,Septiembre,Venezuela,862,4,6,,10,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Septiembre,Venezuela,862,66,100,,166,Valle del Cauca
2015,Septiembre,Venezuela,862,31,39,,70,Guainía
2015,Septiembre,Venezuela,862,6499,7130,,13629,Not Available
2015,Septiembre,Venezuela,862,0,6,,6,Risaralda
2015,Septiembre,Venezuela,862,2766,2524,,5290,Antioquia
2015,Septiembre,Venezuela,862,202,420,,622,Vichada
2015,Septiembre,Venezuela,862,174,255,,429,Apure
2015,Septiembre,Venezuela,862,9,11,,20,Santander
2015,Septiembre,Venezuela,862,1305,1555,,2860,Norte de Santander
2015,Septiembre,Venezuela,862,256,214,,470,Norte de Santander
2015,Septiembre,Venezuela,862,0,2,,2,Chocó
2015,Septiembre,Venezuela,862,4,3,,7,"No Aplica,No Aplica"
2015,Octubre,Venezuela,862,1,4,,5,Amazonas
2015,Octubre,Venezuela,862,0,4,,4,Sucumbíos
2015,Octubre,Venezuela,862,276,326,,602,Nariño
2015,Octubre,Venezuela,862,12,20,,32,Bolívar
2015,Octubre,Venezuela,862,516,472,,988,Bolívar
2015,Octubre,Venezuela,862,64,156,,220,Atlántico
2015,Octubre,Venezuela,862,2,21,,23,Magdalena
2015,Octubre,Venezuela,862,189,268,,457,La Guajira
2015,Octubre,Venezuela,862,0,3,,3,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2015,Octubre,Venezuela,862,79,130,,209,Valle del Cauca
2015,Octubre,Venezuela,862,34,50,,84,Guainía
