,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DTM - SUDAN - SITUATION REPORT (5) DATASET,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATES,,STATUS,DISPLACEMENT,,,,,,,,,ORIGIN,,,NATIONALITY (by IDPs individuals),,,SHELTER CATEGORY (by Households),,,,,,,,TOP PRIORITY NEED,RETURN INTENTION
INCIDENT,DATA COLLECTION,(Drop-down List) 1.new location 2.updated with new information 3.updated with same information,"STATE OF DISPLACEMENT
 (Drop-down List)",STATE_CODE,Locality_Code,"LOCALITY OF DISPLACEMENT
 (Drop-down List)",LOCATION OF DISPALCEMENT,Location type (Drop-down List),Location Classification (Drop-down List),IDPs,HHs,"STATE ORIGIN
 (Drop-down List)","LOCALITY ORIGIN
 (Drop-down List)",LOCATION OF ORIGIN,SUDANESE,NON SUDANESE,TOTAL (=IDPs),Camp (formal),In Host Family/Community accommodation,In Rented accomodation (paying rent),In Abandoned buildings/critical shelters/no rent,In schools or other public buildings/no rent,Gathering sites (informal settlements or open area),Unknown,Total (=HHs),(Drop-down List) Emergency shelter/Food/ Non-Food Items/ Health/Nutrition/ WASH,"(Drop-down List) 1. Remain in Same Place, 2. Move to Another Location 3. Return to Location of Origin 4. Unkown"
,,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm2+origin+name,,,,,,,,,,,,,,
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Algarbi B,Urban,neighbourhood,115,23,Khartoum,Um Durman,Um Durman neighbourhoods,115,-,115,-,-,23,-,-,-,-,23,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Algarbi C,Urban,neighbourhood,100,20,Khartoum,Bahri,Bahri Neighbourhoods,100,-,100,-,-,20,-,-,-,-,20,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Algarbi C,Urban,neighbourhood,125,25,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,125,-,125,-,-,25,-,-,-,-,25,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Algarbi C,Urban,neighbourhood,150,30,Khartoum,Um Durman,Um Durman neighbourhoods,150,-,150,-,-,30,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Aljanoubi,Urban,neighbourhood,115,23,Khartoum,Bahri,Bahri Neighbourhoods,115,-,115,-,-,23,-,-,-,-,23,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Aljanoubi,Urban,neighbourhood,155,31,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,155,-,155,-,-,31,-,-,-,-,31,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Aljanoubi,Urban,neighbourhood,135,27,Khartoum,Khartoum,Khartoum neighbourhoods,135,-,135,-,-,27,-,-,-,-,27,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Alshargi A,Urban,neighbourhood,165,33,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,165,-,165,-,-,33,-,-,-,-,33,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Alshargi A,Urban,neighbourhood,150,30,Khartoum,Khartoum,Khartoum neighbourhoods,150,-,150,-,-,30,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Alshargi A,Urban,neighbourhood,150,30,Khartoum,Um Durman,Um Durman neighbourhoods,150,-,150,-,-,30,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Alshargi B,Urban,neighbourhood,125,25,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,125,-,125,-,-,25,-,-,-,-,25,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Alshargi B,Urban,neighbourhood,125,25,Khartoum,Khartoum,Khartoum neighbourhoods,125,-,125,-,-,25,-,-,-,-,25,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Alshargi B,Urban,neighbourhood,175,35,Khartoum,Um Durman,Um Durman neighbourhoods,175,-,175,-,-,35,-,-,-,-,35,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Alshmali,Urban,neighbourhood,100,20,Khartoum,Bahri,Bahri Neighbourhoods,100,-,100,-,-,20,-,-,-,-,20,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Alshmali,Urban,neighbourhood,100,20,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,100,-,100,-,-,20,-,-,-,-,20,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhai Alshmali,Urban,neighbourhood,150,30,Khartoum,Um Durman,Um Durman neighbourhoods,150,-,150,-,-,30,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhariry village,Rural,Village,50,10,Khartoum,Bahri,Bahri Neighbourhoods,50,-,50,-,10,-,-,-,-,-,10,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alhariry village,Rural,Village,45,9,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,45,-,45,-,9,-,-,-,-,-,9,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Almorafaa Alomda,Rural,Village,165,33,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,165,-,165,-,33,-,-,-,-,-,33,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Almorafaa Alomda,Rural,Village,210,42,Khartoum,Um Durman,Um Durman neighbourhoods,210,-,210,-,42,-,-,-,-,-,42,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Almorafaa Jabur,Rural,Village,170,34,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,170,-,170,-,34,-,-,-,-,-,34,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Almorafaa Jabur,Rural,Village,170,34,Khartoum,Um Durman,Um Durman neighbourhoods,170,-,170,-,34,-,-,-,-,-,34,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Almorafaa Thani,Rural,Village,225,45,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,225,-,225,-,45,-,-,-,-,-,45,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Almorafaa Thani,Rural,Village,210,42,Khartoum,Um Durman,Um Durman neighbourhoods,210,-,210,-,42,-,-,-,-,-,42,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alrabat village,Rural,Village,70,14,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,70,-,70,-,14,-,-,-,-,-,14,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alrabat village,Rural,Village,100,20,Khartoum,Um Durman,Um Durman neighbourhoods,100,-,100,-,20,-,-,-,-,-,20,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alramash village,Rural,Village,85,17,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,85,-,85,-,17,-,-,-,-,-,17,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alramash village,Rural,Village,50,10,Khartoum,Um Durman,Um Durman neighbourhoods,50,-,50,-,10,-,-,-,-,-,10,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alshawal village,Rural,Village,100,20,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,100,-,100,-,20,-,-,-,-,-,20,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Alshawal village,Rural,Village,95,19,Khartoum,Um Durman,Um Durman neighbourhoods,95,-,95,-,19,-,-,-,-,-,19,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Enikliba village,Rural,Village,65,13,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,65,-,65,-,13,-,-,-,-,-,13,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Enikliba village,Rural,Village,65,13,Khartoum,Um Durman,Um Durman neighbourhoods,65,-,65,-,13,-,-,-,-,-,13,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai 14 ( 15 areas),Urban,neighbourhood,465,93,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,465,-,465,-,-,93,-,-,-,-,93,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai 14 ( 15 areas),Urban,neighbourhood,530,106,Khartoum,Um Durman,Um Durman neighbourhoods,530,-,530,-,-,106,-,-,-,-,106,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alghala ( 30 areas),Urban,neighbourhood,175,35,Khartoum,Bahri,Bahri Neighbourhoods,175,-,175,-,-,35,-,-,-,-,35,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alghala ( 30 areas),Urban,neighbourhood,340,68,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,340,-,340,-,-,68,-,-,-,-,68,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alghala ( 30 areas),Urban,neighbourhood,120,24,Khartoum,Khartoum,Khartoum neighbourhoods,120,-,120,-,-,24,-,-,-,-,24,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alghala ( 30 areas),Urban,neighbourhood,240,48,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,240,-,240,-,-,48,-,-,-,-,48,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alghala ( 30 areas),Urban,neighbourhood,270,54,Khartoum,Um Durman,Um Durman neighbourhoods,270,-,270,-,-,54,-,-,-,-,54,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Almawazafeen,Urban,neighbourhood,235,47,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,235,-,235,-,-,47,-,-,-,-,47,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Almawazafeen,Urban,neighbourhood,250,50,Khartoum,Um Durman,Um Durman neighbourhoods,250,-,250,-,-,50,-,-,-,-,50,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alsalam 1,Urban,neighbourhood,100,20,Khartoum,Bahri,Bahri Neighbourhoods,100,-,100,-,-,20,-,-,-,-,20,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alsalam 1,Urban,neighbourhood,150,30,Khartoum,Khartoum,Khartoum neighbourhoods,150,-,150,-,-,30,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alsalam 1,Urban,neighbourhood,225,45,Khartoum,Um Durman,Um Durman neighbourhoods,225,-,225,-,-,45,-,-,-,-,45,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alsalam 2,Urban,neighbourhood,220,44,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,220,-,220,-,-,44,-,-,-,-,44,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alsalam 2,Urban,neighbourhood,90,18,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,90,-,90,-,-,18,-,-,-,-,18,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Hai Alsalam 2,Urban,neighbourhood,130,26,Khartoum,Um Durman,Um Durman neighbourhoods,130,-,130,-,-,26,-,-,-,-,26,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Humrani village,Rural,Village,60,12,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,60,-,60,-,12,-,-,-,-,-,12,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Humrani village,Rural,Village,65,13,Khartoum,Um Durman,Um Durman neighbourhoods,65,-,65,-,13,-,-,-,-,-,13,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Um Shouka,Rural,Village,310,62,Khartoum,Bahri,Bahri Neighbourhoods,310,-,310,-,62,-,-,-,-,-,62,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Um Shouka,Rural,Village,365,73,Khartoum,Khartoum,Khartoum neighbourhoods,365,-,365,-,73,-,-,-,-,-,73,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Um Shouka,Rural,Village,270,54,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,270,-,270,-,54,-,-,-,-,-,54,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Um Shouka,Rural,Village,230,46,Khartoum,Um Bada,Um Bada neighbourhoods and villages,230,-,230,-,46,-,-,-,-,-,46,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Umbelail AU,Rural,Village,135,27,Khartoum,Bahri,Bahri Neighbourhoods,135,-,135,-,27,-,-,-,-,-,27,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Umbelail AU,Rural,Village,275,55,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,275,-,275,-,55,-,-,-,-,-,55,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Umbelail AU,Rural,Village,190,38,Khartoum,Khartoum,Khartoum neighbourhoods,190,-,190,-,38,-,-,-,-,-,38,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Umbelail AU,Rural,Village,335,67,Khartoum,Um Durman,Um Durman neighbourhoods,335,-,335,-,67,-,-,-,-,-,67,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Umrashid village,Rural,Village,60,12,Khartoum,Bahri,Bahri Neighbourhoods,60,-,60,-,12,-,-,-,-,-,12,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,Sennar,SD14,SD14043,Sinja,Umrashid village,Rural,Village,60,12,Khartoum,Khartoum,Khartoum neighbourhoods,60,-,60,-,12,-,-,-,-,-,12,Food,3-Return to location of origin
15/04/2023,16/05/2023,3.updated with same information,South Darfur,SD03,SD03145,Mershing,Mershing town,Urban,neighbourhood,170,34,South Darfur,Mershing,Keila area,170,-,170,-,34,-,-,-,-,-,34,Food,4-Uknown
15/04/2023,16/05/2023,3.updated with same information,South Darfur,SD03,SD03167,Nyala Janoub,Nyala town,Urban,neighbourhood,"45,000","9,000",South Darfur,Nyala Janoub,"Hai Aljer, Hai Alwadi, Hai Aljamhowria, Hai As Serief","45,000",-,"45,000",-,"9,000",-,-,-,-,-,"9,000",Food,4-Uknown
15/04/2023,20/05/2023,1. New Location,South Darfur,SD03,SD03167,Nyala Janoub,Otash (IDP camp) and Derig (IDPs camp),Urban,Camp,"5,000","1,000",South Darfur,Nyala Janoub,"Hai al sika haded, Al Kongo, Hai Alasial (Nyala town)","5,000",-,"5,000","1,000",-,-,-,-,-,-,"1,000",Food,4-Uknown
15/04/2023,16/05/2023,3.updated with same information,South Darfur,SD03,SD03147,Sharg Aj Jabal,Kyora village,Rural,Village,320,64,South Darfur,Mershing,,320,-,320,-,64,-,-,-,-,-,64,Food,4-Uknown
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07090,Abassiya,Al zobl,Rural,Village,64,11,Khartoum,Khartoum,,64,-,64,-,11,-,-,-,-,-,11,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07090,Abassiya,Almdaris,Urban,neighbourhood,140,33,Khartoum,Khartoum,,140,-,140,-,33,-,-,-,-,-,33,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07090,Abassiya,Gambraia,Rural,Village,92,16,Khartoum,Khartoum,,92,-,92,-,16,-,-,-,-,-,16,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07090,Abassiya,Hai Alomda,Urban,neighbourhood,170,34,Khartoum,Khartoum,,170,-,170,-,34,-,-,-,-,-,34,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07090,Abassiya,Hai Alsog,Urban,neighbourhood,110,22,Khartoum,Khartoum,,110,-,110,-,22,-,-,-,-,-,22,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07090,Abassiya,Kodi Ali,Rural,Village,19,2,Khartoum,Khartoum,,19,-,19,-,2,-,-,-,-,-,2,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07090,Abassiya,Mahla,Rural,Village,48,15,Khartoum,Khartoum,,48,-,48,-,15,-,-,-,-,-,15,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07090,Abassiya,Toary,Rural,Village,10,1,Khartoum,Khartoum,,10,-,10,-,1,-,-,-,-,-,1,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07090,Abassiya,Um Algora,Rural,Village,108,22,Khartoum,Khartoum,,108,-,108,-,22,-,-,-,-,-,22,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Alamara (Abu Kershola town),Urban,neighbourhood,79,13,Khartoum,Khartoum,,79,-,79,-,13,-,-,-,-,-,13,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Aldonky (Abu Kershola town),Urban,neighbourhood,115,22,Khartoum,Khartoum,,115,-,115,-,22,-,-,-,-,-,22,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07104,Abu Kershola,Alfaid Umabdallah,Rural,Village,142,33,Khartoum,Khartoum,,142,-,142,-,33,-,-,-,-,-,33,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Alnafra (Abu Kershola town),Urban,neighbourhood,81,19,Khartoum,Khartoum,,81,-,81,-,19,-,-,-,-,-,19,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Alomda (Abu Kershola town),Urban,neighbourhood,93,18,Khartoum,Khartoum,,93,-,93,-,18,-,-,-,-,-,18,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Alomda (Abu Kershola town),Urban,neighbourhood,38,9,North Kordofan,Sheikan,El Obide,38,-,38,-,9,-,-,-,-,-,9,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Alsog (Abu Kershola town),Urban,neighbourhood,134,33,Khartoum,Khartoum,,134,-,134,-,33,-,-,-,-,-,33,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Alwast Garb (Abu Kershola town),Urban,neighbourhood,275,54,Khartoum,Khartoum,,275,-,275,-,54,-,-,-,-,-,54,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Alwast sharg (Abu Kershola town),Urban,neighbourhood,332,68,Khartoum,Khartoum,,332,-,332,-,68,-,-,-,-,-,68,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Garb Almdaris (Abu Kershola town),Urban,neighbourhood,87,21,Khartoum,Khartoum,,87,-,87,-,21,-,-,-,-,-,21,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Jogba (Abu Kershola town),Urban,neighbourhood,125,23,Khartoum,Khartoum,,125,-,125,-,23,-,-,-,-,-,23,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Sharia Alhwa (Abu Kershola town),Urban,neighbourhood,202,41,Khartoum,Khartoum,,202,-,202,-,41,-,-,-,-,-,41,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Sharia Alrahad (Abu Kershola town),Urban,neighbourhood,142,32,Khartoum,Khartoum,,142,-,142,-,32,-,-,-,-,-,32,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Um Barambita (Abu Kershola town),Urban,neighbourhood,213,48,Khartoum,Khartoum,,213,-,213,-,48,-,-,-,-,-,48,Food,3-Return to location of origin
15-4-2023,13-5-2023,2. updated with new information,South Kordofan,SD07,SD07104,Abu Kershola,Um Barka (Abu Kershola town),Urban,neighbourhood,261,53,Khartoum,Khartoum,,261,-,261,-,53,-,-,-,-,-,53,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Abu Anja Shimal,Urban,neighbourhood,43,11,Khartoum,Khartoum,,43,-,43,-,11,-,-,-,-,-,11,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Abu Anja Shimal,Urban,neighbourhood,5,1,North Kordofan,Sheikan,El Obide,5,-,5,-,1,-,-,-,-,-,1,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Abu Sabia,Rural,Village,13,3,Khartoum,Khartoum,,13,-,13,-,3,-,-,-,-,-,3,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Al Awaiat,Rural,Village,412,73,Khartoum,Khartoum,,412,-,412,-,73,-,-,-,-,-,73,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Al Gaba,Urban,neighbourhood,33,7,Khartoum,Khartoum,,33,-,33,-,7,-,-,-,-,-,7,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Al Mnzila,Urban,neighbourhood,57,9,Khartoum,Khartoum,,57,-,57,-,9,-,-,-,-,-,9,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Al Warsha,Urban,neighbourhood,125,25,Khartoum,Khartoum,,125,-,125,-,25,-,-,-,-,-,25,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Al Warsha,Urban,neighbourhood,27,7,North Kordofan,Sheikan,El Obide,27,-,27,-,7,-,-,-,-,-,7,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Al Wihda Ganob,Urban,neighbourhood,159,41,Khartoum,Khartoum,,159,-,159,-,41,-,-,-,-,-,41,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Al Wihda Ganob,Urban,neighbourhood,18,5,North Kordofan,Sheikan,El Obide,18,-,18,-,5,-,-,-,-,-,5,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Al Wihda Garb,Urban,neighbourhood,128,30,Khartoum,Khartoum,,128,-,128,-,30,-,-,-,-,-,30,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Al Wihda Garb,Urban,neighbourhood,19,5,North Kordofan,Sheikan,El Obide,19,-,19,-,5,-,-,-,-,-,5,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Alnimaia,Rural,Village,29,7,Khartoum,Khartoum,,29,-,29,-,7,-,-,-,-,-,7,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Alsad Alali,Urban,neighbourhood,82,21,Khartoum,Khartoum,,82,-,82,-,21,-,-,-,-,-,21,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Alsad Alali,Urban,neighbourhood,9,2,North Kordofan,Sheikan,El Obide,9,-,9,-,2,-,-,-,-,-,2,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Dbiker,Rural,Village,27,8,Khartoum,Khartoum,,27,-,27,-,8,-,-,-,-,-,8,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Dbiker,Rural,Village,3,1,North Kordofan,Sheikan,El Obide,3,-,3,-,1,-,-,-,-,-,1,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Dym Alsak,Urban,neighbourhood,103,18,Khartoum,Khartoum,,103,-,103,-,18,-,-,-,-,-,18,Food,3-Return to location of origin
15-4-2023,13-5-2023,1. New Location,South Kordofan,SD07,SD07093,Ar Rashad,Dym Alsak,Urban,neighbourhood,13,3,North Kordofan,Sheikan,El Obide,13,-,13,-,3,-,-,-,-,-,3,Food,3-Return to location of origin
