,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCIDENT,DATA COLLECTION,REPORTED DATE,COUNTRY,COUNTRY CODE,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,LOCATION TYPE,LOCATION CLASSIFICATION,GPS LONGITUDE,GPS LATITUDE,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,ORIGIN GPS LONGITUDE,ORIGIN GPS LATITUDE,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),VALIDATION,SHELTER CATEGORY: Camp,SHELTER CATEGORY: WITH HOST COMMUNITY,SHELTER CATEGORY: IN RENTED ACCOMODATION,SHELTER CATEGORY: IN IMPROVISED SHELTERS,SHELTER CATEGORY: IN SCHOOLS OR OTHER PUBLIC BUILDINGS,SHELTER CATEGORY: OPEN AREA GATHERING SITES,SHELTER CATEGORY: UNKNOWN,TOTAL,VALIDATION2,PRIORITY NEED,RETURN INTENTIONS
,#date+survey,#date+reported,#adm0+name,#adm0+pcode,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,,,,,
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alemtidat,Urban,Neighbourhood,,,110,22,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,110,0,110,TRUE,0,10,12,0,0,0,0,22,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alnasr,Urban,Neighbourhood,,,55,11,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,55,0,55,TRUE,0,6,5,0,0,0,0,11,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,White Nile,SD09,SD09048,Tendalti,Hai Alewhda/ Abubaker Alsidig School,Urban,Neighbourhood,,,58,13,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,58,0,58,TRUE,0,0,0,0,13,0,0,13,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Altadamoun,Urban,Neighbourhood,,,60,12,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,60,0,60,TRUE,0,7,5,0,0,0,0,12,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alsalam,Urban,Neighbourhood,,,90,18,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,90,0,90,TRUE,0,8,10,0,0,0,0,18,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alguds,Urban,Neighbourhood,,,90,18,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,90,0,90,TRUE,0,8,10,0,0,0,0,18,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Almanara,Urban,Neighbourhood,13.0238,31.8763,120,24,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,120,0,120,TRUE,0,12,12,0,0,0,0,24,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Damra,Urban,Neighbourhood,,,20,4,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,20,0,20,TRUE,0,4,0,0,0,0,0,4,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Bagran,Urban,Neighbourhood,,,10,2,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,10,0,10,TRUE,0,2,0,0,0,0,0,2,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alsagai,Urban,Neighbourhood,,,10,2,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,10,0,10,TRUE,0,2,0,0,0,0,0,2,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hillat Taweel,Rural,Village,13.009,32.0515,50,10,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,50,0,50,TRUE,0,10,0,0,0,0,0,10,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Abuenaig,Rural,Village,,,100,20,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,100,0,100,TRUE,0,20,0,0,0,0,0,20,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Um Mabageem,Rural,Village,,,80,16,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,80,0,80,TRUE,0,16,0,0,0,0,0,16,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Albah,Urban,Neighbourhood,,,280,56,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,280,0,280,TRUE,0,56,0,0,0,0,0,56,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umkedinkowa,Rural,Village,,,250,50,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,250,0,250,TRUE,0,50,0,0,0,0,0,50,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umbanbona,Rural,Village,,,250,50,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,250,0,250,TRUE,0,50,0,0,0,0,0,50,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alhabeel,Rural,Village,,,225,45,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,225,0,225,TRUE,0,45,0,0,0,0,0,45,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Bobonees,Rural,Village,,,130,26,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,130,0,130,TRUE,0,26,0,0,0,0,0,26,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Wad Alblebily,Rural,Village,,,215,43,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,215,0,215,TRUE,0,43,0,0,0,0,0,43,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Almelih,Rural,Village,,,125,25,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,125,0,125,TRUE,0,25,0,0,0,0,0,25,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umhajar,Rural,Village,,,240,48,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,240,0,240,TRUE,0,48,0,0,0,0,0,48,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umnaam,Rural,Village,,,160,31,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,160,0,160,TRUE,0,31,0,0,0,0,0,31,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alrowkab,Rural,Village,,,115,23,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,115,0,115,TRUE,0,23,0,0,0,0,0,23,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alfareeg,Rural,Village,,,150,30,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,150,0,150,TRUE,0,30,0,0,0,0,0,30,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hilat Alsheikh,Rural,Village,,,130,26,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,130,0,130,TRUE,0,26,0,0,0,0,0,26,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alhai Alshargi,Urban,Neighbourhood,,,115,23,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,115,0,115,TRUE,0,23,0,0,0,0,0,23,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Bashrab Batran,Rural,Village,,,175,35,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,175,0,175,TRUE,0,35,0,0,0,0,0,35,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Salima Alagib,Urban,Neighbourhood,,,130,26,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,130,0,130,TRUE,0,26,0,0,0,0,0,26,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Azrag,Rural,Village,,,125,25,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,125,0,125,TRUE,0,25,0,0,0,0,0,25,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Gantoor,Rural,Village,,,140,28,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,140,0,140,TRUE,0,28,0,0,0,0,0,28,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Habilla,Rural,Village,,,165,33,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,165,0,165,TRUE,0,33,0,0,0,0,0,33,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Awlad Alnour,Rural,Village,,,135,27,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,135,0,135,TRUE,0,27,0,0,0,0,0,27,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alnamusajiya School,Rural,Village,,,27,9,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,27,0,27,TRUE,0,0,0,0,9,0,0,9,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hillat Taweel,Rural,Village,13.009,32.0515,65,13,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,,,65,0,65,TRUE,0,13,0,0,0,0,0,13,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umjamaina,Rural,Village,,,45,9,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,,,45,0,45,TRUE,0,9,0,0,0,0,0,9,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alshati,Urban,Neighbourhood,,,70,14,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,70,0,70,TRUE,0,7,7,0,0,0,0,14,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alsafaa,Urban,Neighbourhood,13.0017,31.8746,210,42,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,210,0,210,TRUE,0,22,20,0,0,0,0,42,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Almasalma,Urban,Neighbourhood,,,55,11,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,55,0,55,TRUE,0,6,5,0,0,0,0,11,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alewhda,Urban,Neighbourhood,,,65,13,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,65,0,65,TRUE,0,8,5,0,0,0,0,13,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alriad,Urban,Neighbourhood,,,70,14,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,70,0,70,TRUE,0,8,6,0,0,0,0,14,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alewfag,Urban,Neighbourhood,,,60,12,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,60,0,60,TRUE,0,6,6,0,0,0,0,12,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alshajara,Urban,Neighbourhood,,,60,12,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,60,0,60,TRUE,0,7,5,0,0,0,0,12,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Aljihad,Urban,Neighbourhood,,,100,20,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,100,0,100,TRUE,0,11,9,0,0,0,0,20,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Albah,Urban,Neighbourhood,,,195,39,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,195,0,195,TRUE,0,39,0,0,0,0,0,39,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hassab Allah,Urban,Neighbourhood,,,185,37,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,185,0,185,TRUE,0,37,0,0,0,0,0,37,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umkedinkowa,Rural,Village,,,200,40,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,200,0,200,TRUE,0,40,0,0,0,0,0,40,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alhabeel,Rural,Village,,,250,50,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,250,0,250,TRUE,0,50,0,0,0,0,0,50,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Bobonees,Rural,Village,,,200,40,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,200,0,200,TRUE,0,40,0,0,0,0,0,40,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alrawashda,Urban,Neighbourhood,,,205,41,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,205,0,205,TRUE,0,41,0,0,0,0,0,41,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hillat Malik,Urban,Neighbourhood,,,225,45,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,225,0,225,TRUE,0,45,0,0,0,0,0,45,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Wafara,Rural,Village,,,160,32,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,160,0,160,TRUE,0,32,0,0,0,0,0,32,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umzeyad,Rural,Village,,,130,26,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,130,0,130,TRUE,0,26,0,0,0,0,0,26,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Wad Alblebily,Rural,Village,,,130,26,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,130,0,130,TRUE,0,26,0,0,0,0,0,26,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Almelih,Rural,Village,,,185,37,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,185,0,185,TRUE,0,37,0,0,0,0,0,37,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alhai Alshamali,Urban,Neighbourhood,,,100,20,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,100,0,100,TRUE,0,20,0,0,0,0,0,20,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alhai Aljanoubi,Urban,Neighbourhood,,,135,27,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,135,0,135,TRUE,0,27,0,0,0,0,0,27,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Ahai Alwasat,Urban,Neighbourhood,,,50,20,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,50,0,50,TRUE,0,20,0,0,0,0,0,20,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Salima Almahata,Urban,Neighbourhood,,,100,20,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,100,0,100,TRUE,0,20,0,0,0,0,0,20,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umajaja,Rural,Village,,,115,23,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,115,0,115,TRUE,0,23,0,0,0,0,0,23,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alghuba,Urban,Neighbourhood,,,75,15,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,75,0,75,TRUE,0,8,7,0,0,0,0,15,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alemtidat,Urban,Neighbourhood,,,65,13,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,65,0,65,TRUE,0,7,6,0,0,0,0,13,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alewhda,Urban,Neighbourhood,,,60,12,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,60,0,60,TRUE,0,7,5,0,0,0,0,12,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Almanara,Urban,Neighbourhood,13.0238,31.8763,95,19,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,95,0,95,TRUE,0,9,10,0,0,0,0,19,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alshukaba,Rural,Village,,,15,3,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,15,0,15,TRUE,0,3,0,0,0,0,0,3,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Abuenaig,Rural,Village,,,75,15,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,75,0,75,TRUE,0,15,0,0,0,0,0,15,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umjamaina,Rural,Village,,,50,10,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,50,0,50,TRUE,0,10,0,0,0,0,0,10,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umtabah,Urban,Neighbourhood,,,275,55,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,275,0,275,TRUE,0,55,0,0,0,0,0,55,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hillat Malik,Urban,Neighbourhood,,,155,31,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,155,0,155,TRUE,0,31,0,0,0,0,0,31,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alshouk,Rural,Village,,,250,50,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,250,0,250,TRUE,0,50,0,0,0,0,0,50,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umhajar,Rural,Village,,,140,28,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,140,0,140,TRUE,0,28,0,0,0,0,0,28,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umjamina,Rural,Village,,,50,10,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,50,0,50,TRUE,0,10,0,0,0,0,0,10,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Alfareeg,Rural,Village,,,125,25,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,125,0,125,TRUE,0,25,0,0,0,0,0,25,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Umzariba,Rural,Village,,,185,37,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,185,0,185,TRUE,0,37,0,0,0,0,0,37,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Eid Aljam,Rural,Village,,,120,24,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,120,0,120,TRUE,0,24,0,0,0,0,0,24,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Aldongolawiya,Rural,Village,,,120,24,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,120,0,120,TRUE,0,24,0,0,0,0,0,24,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hillat Taweel,Rural,Village,13.009,32.0515,80,16,Khartoum,SD01,SD01005,Karrari,karrari neighbourhoods,,,80,0,80,TRUE,0,16,0,0,0,0,0,16,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alshati,Urban,Neighbourhood,,,90,18,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,90,0,90,TRUE,0,9,9,0,0,0,0,18,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alghuba,Urban,Neighbourhood,,,85,17,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,85,0,85,TRUE,0,9,8,0,0,0,0,17,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alsafaa,Urban,Neighbourhood,13.0017,31.8746,175,35,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,175,0,175,TRUE,0,18,17,0,0,0,0,35,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alemtidat,Urban,Neighbourhood,,,80,16,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,80,0,80,TRUE,0,6,10,0,0,0,0,16,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alessissab,Urban,Neighbourhood,,,70,14,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,70,0,70,TRUE,0,7,7,0,0,0,0,14,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,White Nile,SD09,SD09048,Tendalti,Hai Alsalam,Urban,Neighbourhood,,,90,18,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,90,0,90,TRUE,0,10,8,0,0,0,0,18,TRUE,Food,Return to location of origin
