,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCIDENT,DATA COLLECTION,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,LOCATION TYPE,LOCATION CLASSIFICATION,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),SHELTER CATEGORY: Camp,SHELTER CATEGORY: With Host Community,SHELTER CATEGORY: In Rented accomodation (paying rent),SHELTER CATEGORY: In Abandoned buildings/critical shelters/no rent,SHELTER CATEGORY: In schools or other public buildings/no rent,SHELTER CATEGORY: Gathering sites (informal settlements or open area),SHELTER CATEGORY: Unknown,total,TOP PRIORITY NEED,RETURN INTENTIONS
,#date+survey,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,
4/15/23,6/7/23,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Tabat,Urban,neighbourhood,225,45,Khartoum,SD01,SD01001,Jebel Awlia,,225,0,225,0,45,0,0,0,0,0,45,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Tabat,Urban,neighbourhood,125,25,Khartoum,SD01,SD01006,Um Durman,,125,0,125,0,25,0,0,0,0,0,25,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Wad Aljalal,Rural,Village,125,25,Khartoum,SD01,SD01007,Khartoum,,125,0,125,0,25,0,0,0,0,0,25,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Wad Aljalal,Rural,Village,150,30,Khartoum,SD01,SD01001,Jebel Awlia,,150,0,150,0,30,0,0,0,0,0,30,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Alhai 40,Urban,neighbourhood,315,63,Khartoum,SD01,SD01001,Jebel Awlia,,315,0,315,0,63,0,0,0,0,0,63,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Alhai 40,Urban,neighbourhood,310,62,Khartoum,SD01,SD01003,Bahri,,310,0,310,0,62,0,0,0,0,0,62,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Alhai 48,Urban,neighbourhood,340,68,Khartoum,SD01,SD01007,Khartoum,,340,0,340,0,68,0,0,0,0,0,68,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Alhai 49,Urban,neighbourhood,370,74,Khartoum,SD01,SD01006,Um Durman,,370,0,370,0,74,0,0,0,0,0,74,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Alhai 49,Urban,neighbourhood,355,71,Khartoum,SD01,SD01003,Bahri,,355,0,355,0,71,0,0,0,0,0,71,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Alhai 55,Urban,neighbourhood,325,65,Khartoum,SD01,SD01001,Jebel Awlia,,325,0,325,0,65,0,0,0,0,0,65,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Alhai 60,Urban,neighbourhood,350,70,Khartoum,SD01,SD01007,Khartoum,,350,0,350,0,70,0,0,0,0,0,70,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Alhai 65,Urban,neighbourhood,305,61,Khartoum,SD01,SD01001,Jebel Awlia,,305,0,305,0,61,0,0,0,0,0,61,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Alhai 65,Urban,neighbourhood,305,61,Khartoum,SD01,SD01007,Khartoum,,305,0,305,0,61,0,0,0,0,0,61,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Bashair Village,Rural,Village,360,72,Khartoum,SD01,SD01001,Jebel Awlia,,360,0,360,0,72,0,0,0,0,0,72,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Block 40,Urban,neighbourhood,310,62,Khartoum,SD01,SD01001,Jebel Awlia,,310,0,310,0,62,0,0,0,0,0,62,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Dafalla Village,Rural,Village,380,76,Khartoum,SD01,SD01003,Bahri,,380,0,380,0,76,0,0,0,0,0,76,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Dafalla Village,Rural,Village,330,66,Khartoum,SD01,SD01002,Um Bada,,330,0,330,0,66,0,0,0,0,0,66,Food,Remain in the same place
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Aldafif,Urban,neighbourhood,200,40,Khartoum,SD01,SD01001,Jebel Awlia,,200,,200,0,40,0,0,0,0,0,40,Food,Remain in the same place
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Aldafif,Urban,neighbourhood,175,35,Khartoum,SD01,SD01007,Khartoum,,175,,175,0,35,0,0,0,0,0,35,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Aljaleen,Urban,neighbourhood,360,72,Khartoum,SD01,SD01004,Sharg An Neel,,360,0,360,0,72,0,0,0,0,0,72,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Alkaser,Urban,neighbourhood,325,65,Khartoum,SD01,SD01007,Khartoum,,325,0,325,0,65,0,0,0,0,0,65,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Alkaser,Urban,neighbourhood,315,63,Khartoum,SD01,SD01001,Jebel Awlia,,315,0,315,0,63,0,0,0,0,0,63,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Almazad,Urban,neighbourhood,340,68,Khartoum,SD01,SD01006,Um Durman,,340,0,340,0,68,0,0,0,0,0,68,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Almazad,Urban,neighbourhood,320,64,Khartoum,SD01,SD01007,Khartoum,,320,0,320,0,64,0,0,0,0,0,64,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Alwehda,Urban,neighbourhood,340,68,Khartoum,SD01,SD01001,Jebel Awlia,,340,0,340,0,68,0,0,0,0,0,68,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Alwehda,Urban,neighbourhood,320,64,Khartoum,SD01,SD01007,Khartoum,,320,0,320,0,64,0,0,0,0,0,64,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Kadok,Urban,neighbourhood,335,67,Khartoum,SD01,SD01007,Khartoum,,335,0,335,0,67,0,0,0,0,0,67,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Kadok,Urban,neighbourhood,315,63,Khartoum,SD01,SD01004,Sharg An Neel,,315,0,315,0,63,0,0,0,0,0,63,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Kashkoush,Urban,neighbourhood,390,78,Khartoum,SD01,SD01006,Um Durman,,390,0,390,0,78,0,0,0,0,0,78,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Kashkoush,Urban,neighbourhood,370,74,Khartoum,SD01,SD01007,Khartoum,,370,0,370,0,74,0,0,0,0,0,74,Food,Remain in the same place
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Kogaila,Urban,neighbourhood,175,35,Khartoum,SD01,SD01001,Jebel Awlia,,175,,175,0,35,0,0,0,0,0,35,Food,Remain in the same place
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Kogaila,Urban,neighbourhood,125,25,Khartoum,SD01,SD01003,Bahri,,125,,125,0,25,0,0,0,0,0,25,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Rufaah,Urban,neighbourhood,325,65,Khartoum,SD01,SD01001,Jebel Awlia,,325,0,325,0,65,0,0,0,0,0,65,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Rufaah,Urban,neighbourhood,320,64,Khartoum,SD01,SD01004,Sharg An Neel,,320,0,320,0,64,0,0,0,0,0,64,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Tahaees,Urban,neighbourhood,340,68,Khartoum,SD01,SD01007,Khartoum,,340,0,340,0,68,0,0,0,0,0,68,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Hai Tahaees,Urban,neighbourhood,330,66,Khartoum,SD01,SD01006,Um Durman,,330,0,330,0,66,0,0,0,0,0,66,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Aldahiya,Rural,Village,305,61,Khartoum,SD01,SD01001,Jebel Awlia,,305,0,305,0,61,0,0,0,0,0,61,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Daoud,Rural,Village,320,64,Khartoum,SD01,SD01007,Khartoum,,320,0,320,0,64,0,0,0,0,0,64,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Daoud,Rural,Village,320,64,Khartoum,SD01,SD01006,Um Durman,,320,0,320,0,64,0,0,0,0,0,64,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Idriss,Rural,Village,335,67,Khartoum,SD01,SD01001,Jebel Awlia,,335,0,335,0,67,0,0,0,0,0,67,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Kubri Alhawa,Rural,Village,305,61,Khartoum,SD01,SD01006,Um Durman,,305,0,305,0,61,0,0,0,0,0,61,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Maktab Alhashaba,Rural,Village,340,68,Khartoum,SD01,SD01006,Um Durman,,340,0,340,0,68,0,0,0,0,0,68,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Sarier,Rural,Village,345,69,Khartoum,SD01,SD01006,Um Durman,,345,0,345,0,69,0,0,0,0,0,69,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Sekandar East,Rural,Village,330,66,Khartoum,SD01,SD01004,Sharg An Neel,,330,0,330,0,66,0,0,0,0,0,66,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Sekandar West,Rural,Village,315,63,Khartoum,SD01,SD01006,Um Durman,,315,0,315,0,63,0,0,0,0,0,63,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Kambo Sekandar West,Rural,Village,295,59,Khartoum,SD01,SD01007,Khartoum,,295,0,295,0,59,0,0,0,0,0,59,Food,Remain in the same place
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15036,Al Manaqil,Kosti Station/ getharing,Urban,neighbourhood,125,25,Khartoum,SD01,SD01006,Um Durman,,125,,125,0,0,0,0,0,25,0,25,Food,Remain in the same place
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15036,Al Manaqil,Kosti Station/ getharing,Urban,neighbourhood,110,22,Khartoum,SD01,SD01004,Sharg An Neel,,110,,110,0,0,0,0,0,22,0,22,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Set Alnour village,Rural,Village,330,66,Khartoum,SD01,SD01006,Um Durman,,330,0,330,0,66,0,0,0,0,0,66,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Set Alnour village,Rural,Village,305,61,Khartoum,SD01,SD01007,Khartoum,,305,0,305,0,61,0,0,0,0,0,61,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Tohami village,Rural,Village,380,76,Khartoum,SD01,SD01001,Jebel Awlia,,380,0,380,0,76,0,0,0,0,0,76,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Village 8 Sefir,Rural,Village,330,66,Khartoum,SD01,SD01001,Jebel Awlia,,330,0,330,0,66,0,0,0,0,0,66,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Village 8 Sefir,Rural,Village,330,66,Khartoum,SD01,SD01006,Um Durman,,330,0,330,0,66,0,0,0,0,0,66,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Village 8 Tambal,Rural,Village,305,61,Khartoum,SD01,SD01007,Khartoum,,305,0,305,0,61,0,0,0,0,0,61,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15036,Al Manaqil,Village 8 Tambal,Rural,Village,305,61,Khartoum,SD01,SD01006,Um Durman,,305,0,305,0,61,0,0,0,0,0,61,Food,Remain in the same place
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Wad Almurad,Urban,neighbourhood,70,14,Khartoum,SD01,SD01001,Jebel Awlia,,70,0,70,0,14,0,0,0,0,0,14,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi / Hai Alsoug gathering point,Urban,neighbourhood,440,88,Khartoum,SD01,SD01007,Khartoum,,440,0,440,0,0,0,0,0,88,0,88,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi A/lbashim village,Rural,Village,150,30,Khartoum,SD01,SD01007,Khartoum,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi town,Urban,neighbourhood,0,0,Khartoum,SD01,,,,0,0,0,0,0,0,0,0,0,0,0,,
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/ Alkamar village,Rural,Village,125,25,Khartoum,SD01,SD01003,Bahri,,125,0,125,0,25,0,0,0,0,0,25,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/ Umshadida village,Rural,Village,125,25,Khartoum,SD01,SD01001,Jebel Awlia,,125,0,125,0,25,0,0,0,0,0,25,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/14 Albashim Village,Rural,Village,190,38,Khartoum,SD01,SD01001,Jebel Awlia,,190,0,190,0,38,0,0,0,0,0,38,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Alhai Alahli,Urban,neighbourhood,50,10,Khartoum,SD01,SD01004,Sharg An Neel,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Alhai Alawsat,Urban,neighbourhood,50,10,Khartoum,SD01,SD01006,Um Durman,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Alhai Aljanobi,Urban,neighbourhood,65,13,Khartoum,SD01,SD01003,Bahri,,65,0,65,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Alhai Alshamali,Urban,neighbourhood,75,15,Khartoum,SD01,SD01007,Khartoum,,75,0,75,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Alhila17 Village,Rural,Village,150,30,Khartoum,SD01,SD01007,Khartoum,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Abu Aoun,Urban,neighbourhood,150,30,Khartoum,SD01,SD01003,Bahri,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Abu Elhassan,Urban,neighbourhood,100,20,Khartoum,SD01,SD01007,Khartoum,,100,0,100,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Abuhaowa,Urban,neighbourhood,55,11,Khartoum,SD01,SD01004,Sharg An Neel,,55,0,55,0,11,0,0,0,0,0,11,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai AD dabbah,Urban,neighbourhood,50,10,Khartoum,SD01,SD01007,Khartoum,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Ahmed Almustafa,Urban,neighbourhood,50,10,Khartoum,SD01,SD01003,Bahri,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Alhasariya,Urban,neighbourhood,20,4,Khartoum,SD01,SD01007,Khartoum,,20,0,20,0,4,0,0,0,0,0,4,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Alkhir Bahlik,Urban,neighbourhood,75,15,Khartoum,SD01,SD01006,Um Durman,,75,0,75,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Almatorab,Urban,neighbourhood,25,5,Khartoum,SD01,SD01006,Um Durman,,25,0,25,0,5,0,0,0,0,0,5,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Almutasila,Urban,neighbourhood,95,19,Khartoum,SD01,SD01007,Khartoum,,95,0,95,0,19,0,0,0,0,0,19,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Almwazafeen,Urban,neighbourhood,75,15,Khartoum,SD01,SD01001,Jebel Awlia,,75,0,75,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Alsika Hadid,Urban,neighbourhood,75,15,Khartoum,SD01,SD01003,Bahri,,75,0,75,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Kassala,Urban,neighbourhood,25,5,Khartoum,SD01,SD01004,Sharg An Neel,,25,0,25,0,5,0,0,0,0,0,5,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hai Younis,Urban,neighbourhood,100,20,Khartoum,SD01,SD01004,Sharg An Neel,,100,0,100,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Hilat Bashir,Rural,Village,70,14,Khartoum,SD01,SD01007,Khartoum,,70,0,70,0,14,0,0,0,0,0,14,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Jaloka village,Rural,Village,150,30,Khartoum,SD01,SD01006,Um Durman,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Kenani Alomda center,Urban,neighbourhood,100,20,Khartoum,SD01,SD01007,Khartoum,,100,0,100,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Kenani Alomda center,Urban,neighbourhood,100,20,Khartoum,SD01,SD01001,Jebel Awlia,,100,0,100,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,24 Alqurashi/Wad Hussein village,Rural,Village,90,18,Khartoum,SD01,SD01007,Khartoum,,90,0,90,0,18,0,0,0,0,0,18,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi,Urban,neighbourhood,0,0,Khartoum,SD01,,,,0,0,0,0,0,0,0,0,0,0,0,,
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/ Hai Alansar,Urban,neighbourhood,90,18,Khartoum,SD01,SD01006,Um Durman,,90,0,90,0,18,0,0,0,0,0,18,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Alhai Aljanoubi,Urban,neighbourhood,160,32,Khartoum,SD01,SD01004,Sharg An Neel,,160,0,160,0,32,0,0,0,0,0,32,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Ha Karar,Urban,neighbourhood,85,17,Khartoum,SD01,SD01007,Khartoum,,85,0,85,0,17,0,0,0,0,0,17,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Abdoon,Urban,neighbourhood,70,14,Khartoum,SD01,SD01003,Bahri,,70,0,70,0,14,,,,,,14,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Adar,Urban,neighbourhood,70,14,Khartoum,SD01,SD01007,Khartoum,,70,0,70,0,14,0,0,0,0,0,14,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Alaraish,Urban,neighbourhood,75,15,Khartoum,SD01,SD01004,Sharg An Neel,,75,0,75,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Alazima,Urban,neighbourhood,65,13,Khartoum,SD01,SD01004,Sharg An Neel,,65,0,65,0,13,,,,,,13,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Algubah,Urban,neighbourhood,135,27,Khartoum,SD01,SD01007,Khartoum,,135,0,135,0,27,0,0,0,0,0,27,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Aljadida,Urban,neighbourhood,70,14,Khartoum,SD01,SD01004,Sharg An Neel,,70,0,70,0,14,0,0,0,0,0,14,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Alkabeer,Urban,neighbourhood,75,15,Khartoum,SD01,SD01007,Khartoum,,75,0,75,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Almourada,Urban,neighbourhood,95,19,Khartoum,SD01,SD01006,Um Durman,,95,0,95,0,19,0,0,0,0,0,19,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Alshajara,Urban,neighbourhood,75,15,Khartoum,SD01,SD01003,Bahri,,75,0,75,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Alshigla,Urban,neighbourhood,60,12,Khartoum,SD01,SD01007,Khartoum,,60,0,60,0,12,0,0,0,0,0,12,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Alsoug,Urban,neighbourhood,95,19,Khartoum,SD01,SD01007,Khartoum,,95,0,95,0,19,0,0,0,0,0,19,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Balowha,Urban,neighbourhood,70,14,Khartoum,SD01,SD01004,Sharg An Neel,,70,0,70,0,14,0,0,0,0,0,14,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Daroog,Urban,neighbourhood,75,15,Khartoum,SD01,SD01007,Khartoum,,75,0,75,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Falastein,Urban,neighbourhood,80,16,Khartoum,SD01,SD01003,Bahri,,80,0,80,0,16,0,0,0,0,0,16,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Kawahla,Urban,neighbourhood,70,14,Khartoum,SD01,SD01007,Khartoum,,70,0,70,0,14,0,0,0,0,0,14,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Meteer,Urban,neighbourhood,120,24,Khartoum,SD01,SD01007,Khartoum,,120,0,120,0,24,0,0,0,0,0,24,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Muya,Urban,neighbourhood,65,13,Khartoum,SD01,SD01007,Khartoum,,65,0,65,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,6/7/23,New Location,Aj Jazirah,SD15,SD15037,Al Qurashi,Alazazi/Hai Shikrer,Urban,neighbourhood,75,15,Khartoum,SD01,SD01006,Um Durman,,75,0,75,0,15,0,0,0,0,0,15,Food,Return to location of origin
