param_alpha,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,emotion
0.9,{'alpha': 0.9},0.751269035532995,0.7606382978723404,0.7606382978723404,0.8229166666666666,0.7783505154639175,0.7747625626816519,0.02562275030694079,5,0.783068783068783,0.7566137566137566,0.7566137566137566,0.8359788359788359,0.798941798941799,0.7862433862433862,0.029667398452647993,18,0.7619047619047619,0.7592592592592593,0.7592592592592593,0.828042328042328,0.7857142857142857,0.7788359788359788,0.0265395475216602,9,0.7668393782383419,0.7586206896551724,0.7586206896551724,0.8293963254593176,0.7885117493472585,0.7803977664710525,0.026829116801714716,12,joy
0.95,{'alpha': 0.95},0.7551020408163265,0.7606382978723404,0.7606382978723404,0.8229166666666666,0.7783505154639175,0.7755291637383183,0.02495707748391634,2,0.783068783068783,0.7566137566137566,0.7566137566137566,0.8359788359788359,0.798941798941799,0.7862433862433862,0.029667398452647993,18,0.7645502645502645,0.7592592592592593,0.7592592592592593,0.828042328042328,0.7857142857142857,0.7793650793650794,0.02622118876902404,8,0.7688311688311689,0.7586206896551724,0.7586206896551724,0.8293963254593176,0.7885117493472585,0.780796124589618,0.026638957882549295,11,joy
0.0,{'alpha': 0.0},0.6744186046511628,0.7043189368770764,0.7153024911032029,0.697452229299363,0.6974169741697417,0.6977818472201094,0.013384987014662413,20,0.7,0.7310344827586207,0.6931034482758621,0.7577854671280276,0.6517241379310345,0.7067295072187089,0.03592767534492512,15,0.6810344827586207,0.7120689655172414,0.7086206896551724,0.7150259067357513,0.6839378238341969,0.7001375737001965,0.014583167055328394,20,0.6869712351945854,0.7174280879864636,0.7040280210157619,0.7263681592039801,0.6737967914438503,0.7017184589689283,0.01927088149943441,20,anger-disgust
0.05,{'alpha': 0.05},0.7102473498233216,0.7344827586206897,0.7434944237918215,0.7142857142857143,0.7237354085603113,0.7252491310163718,0.01237490919760865,19,0.6931034482758621,0.7344827586206897,0.6896551724137931,0.7439446366782007,0.6413793103448275,0.7005130652666747,0.03663287783986556,19,0.7051724137931035,0.7344827586206897,0.7258620689655172,0.7236614853195165,0.697754749568221,0.7173866952534096,0.013697315763093335,19,0.7015706806282723,0.7344827586206897,0.7155635062611807,0.7288135593220338,0.680073126142596,0.7121007261949546,0.019641354521404857,19,anger-disgust
0.1,{'alpha': 0.1},0.7153024911032029,0.7429577464788732,0.753731343283582,0.7162162162162162,0.7333333333333333,0.7323082260830416,0.014977055010130944,18,0.6931034482758621,0.7275862068965517,0.696551724137931,0.7335640138408305,0.6448275862068965,0.6991265958716144,0.03158219732080555,20,0.7086206896551724,0.7379310344827587,0.7344827586206897,0.7219343696027634,0.7046632124352331,0.7215264129593235,0.01332719141279115,18,0.7040280210157619,0.735191637630662,0.7240143369175627,0.7247863247863247,0.6862385321100917,0.7148517704920806,0.01750559425539408,18,anger-disgust
0.15,{'alpha': 0.15},0.7173144876325088,0.7447552447552448,0.7584905660377359,0.7319587628865979,0.73046875,0.7365975622624175,0.013976903552214832,17,0.7,0.7344827586206897,0.6931034482758621,0.7370242214532872,0.6448275862068965,0.7018876029113471,0.033566638383970816,18,0.7120689655172414,0.7413793103448276,0.7362068965517241,0.7340241796200345,0.7029360967184801,0.7253230897504616,0.015025429786759232,17,0.7085514834205934,0.7395833333333334,0.7243243243243245,0.7344827586206896,0.6849816849816849,0.7183847169361252,0.01978010234695587,17,anger-disgust
0.2,{'alpha': 0.2},0.7188612099644128,0.7464788732394366,0.7631578947368421,0.7353951890034365,0.7315175097276264,0.7390821353343509,0.014926867582160283,16,0.696551724137931,0.7310344827586207,0.7,0.740484429065744,0.6482758620689655,0.7032692996062522,0.032360357131610236,17,0.7120689655172414,0.7413793103448276,0.7413793103448276,0.7374784110535406,0.7046632124352331,0.727393841939134,0.01577604856905836,16,0.7075306479859894,0.7386759581881533,0.7302158273381294,0.7379310344827585,0.6873857404021937,0.7203478416794449,0.019966202641777505,16,anger-disgust
0.25,{'alpha': 0.25},0.7173144876325088,0.7508771929824561,0.7631578947368421,0.7363013698630136,0.7362204724409449,0.740774283531153,0.015454455705217541,15,0.7,0.7379310344827587,0.7,0.7439446366782007,0.6448275862068965,0.7053406514735713,0.0354154681535002,16,0.7120689655172414,0.746551724137931,0.7413793103448276,0.7392055267702936,0.7063903281519862,0.729119170984456,0.01651211253958931,15,0.7085514834205934,0.7443478260869565,0.7302158273381294,0.740103270223752,0.6874999999999999,0.7221436814138862,0.021286911090621363,15,anger-disgust
0.3,{'alpha': 0.3},0.7173144876325088,0.7534722222222222,0.7640449438202247,0.7363013698630136,0.7401574803149606,0.742258100770586,0.01589026202293413,14,0.7,0.7482758620689656,0.7034482758620689,0.7439446366782007,0.6482758620689655,0.7087889273356401,0.036229106485958625,14,0.7120689655172414,0.7517241379310344,0.743103448275862,0.7392055267702936,0.7098445595854922,0.7311893276159848,0.01702393329238179,14,0.7085514834205934,0.7508650519031141,0.7324955116696589,0.740103270223752,0.6911764705882353,0.7246383575610708,0.021758783467169338,14,anger-disgust
0.35,{'alpha': 0.35},0.7153024911032029,0.7517241379310344,0.7712177121771218,0.7372013651877133,0.7470355731225297,0.7444962559043204,0.018320578428074993,2,0.6931034482758621,0.7517241379310344,0.7206896551724138,0.7474048442906575,0.6517241379310345,0.7129292447202004,0.037129400687581485,12,0.7086206896551724,0.7517241379310344,0.753448275862069,0.7409326424870466,0.7150259067357513,0.7339503305342147,0.018679161141544845,9,0.7040280210157619,0.7517241379310344,0.7450980392156863,0.7422680412371134,0.6961325966850829,0.7278501672169359,0.023016644357845926,9,anger-disgust
0.4,{'alpha': 0.4},0.7127659574468085,0.7474402730375427,0.7720588235294118,0.7337883959044369,0.75,0.7432106899836399,0.019554335976130637,7,0.6931034482758621,0.7551724137931034,0.7241379310344828,0.7439446366782007,0.6517241379310345,0.7136165135425367,0.037440192654624525,11,0.7068965517241379,0.75,0.7551724137931034,0.7374784110535406,0.7167530224525043,0.7332600798046572,0.018685225087071135,11,0.7027972027972028,0.7512864493996568,0.7473309608540926,0.7388316151202748,0.6974169741697418,0.7275326404681938,0.02281525362742529,11,anger-disgust
0.45,{'alpha': 0.45},0.7112676056338029,0.7448979591836735,0.7683823529411765,0.7346938775510204,0.7529880478087649,0.7424459686236876,0.019089415692698012,13,0.696551724137931,0.7551724137931034,0.7206896551724138,0.7474048442906575,0.6517241379310345,0.714308555065028,0.03751813444671873,9,0.7068965517241379,0.7482758620689656,0.7517241379310344,0.7392055267702936,0.7184801381692574,0.7329164433327378,0.01740480023785702,12,0.7038327526132404,0.7499999999999999,0.7437722419928825,0.7409948542024013,0.6987060998151571,0.7274611897247363,0.02164424498545716,12,anger-disgust
0.5,{'alpha': 0.5},0.7107142857142857,0.75,0.7683823529411765,0.7312925170068028,0.7519685039370079,0.7424715319198547,0.01975719623891351,12,0.6862068965517242,0.7551724137931034,0.7206896551724138,0.7439446366782007,0.6586206896551724,0.7129268583701229,0.03597267534791425,13,0.7034482758620689,0.7517241379310344,0.7517241379310344,0.7357512953367875,0.7202072538860104,0.7325710201893871,0.01868044401411723,13,0.6982456140350878,0.752577319587629,0.7437722419928825,0.7375643224699829,0.7022058823529411,0.7268730760877047,0.022309615513150746,13,anger-disgust
0.55,{'alpha': 0.55},0.7092198581560284,0.75,0.7683823529411765,0.7322033898305085,0.7549407114624506,0.7429492624780328,0.020462142281442983,9,0.6896551724137931,0.7551724137931034,0.7206896551724138,0.7474048442906575,0.6586206896551724,0.714308555065028,0.03609671835302899,9,0.7034482758620689,0.7517241379310344,0.7517241379310344,0.7374784110535406,0.7219343696027634,0.7332618664760885,0.018529179978840998,10,0.6993006993006993,0.752577319587629,0.7437722419928825,0.7397260273972603,0.7034990791896869,0.7277750734936316,0.021972710327274502,10,anger-disgust
0.6,{'alpha': 0.6},0.7077464788732394,0.7534246575342466,0.7692307692307693,0.7322033898305085,0.7519685039370079,0.7429147598811543,0.02114947760872567,10,0.6931034482758621,0.7586206896551724,0.7241379310344828,0.7474048442906575,0.6586206896551724,0.7163775205822694,0.036564841256810976,8,0.7034482758620689,0.7551724137931034,0.753448275862069,0.7374784110535406,0.7202072538860104,0.7339509260913584,0.019810308100651,8,0.7003484320557491,0.7560137457044672,0.7460035523978686,0.7397260273972603,0.7022058823529411,0.7288595279816572,0.023119901985381486,8,anger-disgust
0.65,{'alpha': 0.65},0.7087719298245614,0.7542662116040956,0.7728937728937729,0.7331081081081081,0.74609375,0.7430267544861076,0.02144548066571707,8,0.696551724137931,0.7620689655172413,0.7275862068965517,0.7508650519031141,0.6586206896551724,0.719138527622002,0.037665715258760564,7,0.7051724137931035,0.756896551724138,0.756896551724138,0.7392055267702936,0.7167530224525043,0.7349848132928354,0.020972555140466972,7,0.7026086956521739,0.758147512864494,0.7495559502664298,0.7418803418803418,0.6996336996336996,0.7303652400594279,0.024444176994860338,7,anger-disgust
0.7,{'alpha': 0.7},0.7177700348432056,0.7491525423728813,0.7700729927007299,0.7331081081081081,0.7441860465116279,0.7428579449073106,0.017358036677681973,11,0.7103448275862069,0.7620689655172413,0.7275862068965517,0.7508650519031141,0.6620689655172414,0.7225868034840711,0.03520161693163168,6,0.7155172413793104,0.753448275862069,0.7551724137931034,0.7392055267702936,0.7167530224525043,0.7360192960514562,0.017159760294521247,6,0.7140381282495668,0.7555555555555554,0.74822695035461,0.7418803418803418,0.7007299270072993,0.7320861806094747,0.021053305855731366,6,anger-disgust
0.75,{'alpha': 0.75},0.7202797202797203,0.75,0.7709090909090909,0.7331081081081081,0.7461538461538462,0.7440901530901531,0.01700577882899108,4,0.7103448275862069,0.7655172413793103,0.7310344827586207,0.7508650519031141,0.6689655172413793,0.7253454241737263,0.03376715412441317,3,0.7172413793103448,0.7551724137931034,0.756896551724138,0.7392055267702936,0.7202072538860104,0.737744625096778,0.016736790748804735,3,0.7152777777777778,0.757679180887372,0.7504424778761062,0.7418803418803418,0.7054545454545454,0.7341468647752287,0.0202899739190964,3,anger-disgust
0.8,{'alpha': 0.8},0.721830985915493,0.75,0.7717391304347826,0.7331081081081081,0.7432950191570882,0.7439946487230944,0.016828872253063554,5,0.7068965517241379,0.7655172413793103,0.7344827586206897,0.7508650519031141,0.6689655172413793,0.7253454241737263,0.0342565963814339,3,0.7172413793103448,0.7551724137931034,0.7586206896551724,0.7392055267702936,0.7184801381692574,0.7377440295396344,0.017511000351640448,4,0.7142857142857143,0.757679180887372,0.7526501766784452,0.7418803418803418,0.7041742286751361,0.7341339284814019,0.021207416145971585,5,anger-disgust
0.85,{'alpha': 0.85},0.721830985915493,0.75,0.7725631768953068,0.7346938775510204,0.7404580152671756,0.7439092111257992,0.01698486748618446,6,0.7068965517241379,0.7655172413793103,0.7379310344827587,0.7474048442906575,0.6689655172413793,0.7253430378236487,0.033993661974647274,5,0.7172413793103448,0.7551724137931034,0.7603448275862069,0.7392055267702936,0.7167530224525043,0.7377434339824906,0.01831754168750185,5,0.7142857142857143,0.757679180887372,0.7548500881834215,0.7409948542024013,0.7028985507246377,0.7341416776567093,0.021909863603074096,4,anger-disgust
0.9,{'alpha': 0.9},0.7263157894736842,0.75,0.7733812949640287,0.7346938775510204,0.7376425855513308,0.7444067095080128,0.016359617147661657,3,0.7137931034482758,0.7655172413793103,0.7413793103448276,0.7474048442906575,0.6689655172413793,0.7274120033408901,0.033610339753757205,2,0.7224137931034482,0.7551724137931034,0.7620689655172413,0.7392055267702936,0.7150259067357513,0.7387773211839676,0.018129411777368334,2,0.7200000000000001,0.757679180887372,0.7570422535211269,0.7409948542024013,0.701627486437613,0.7354687550097027,0.02178885250808731,2,anger-disgust
0.95,{'alpha': 0.95},0.7263157894736842,0.7551020408163265,0.7678571428571429,0.7364864864864865,0.7424242424242424,0.7456371404115766,0.014496100380114531,1,0.7137931034482758,0.7655172413793103,0.7413793103448276,0.754325259515571,0.6758620689655173,0.7301753967307004,0.032174855530637474,1,0.7224137931034482,0.7586206896551724,0.7586206896551724,0.7426597582037997,0.7202072538860104,0.7405044369007205,0.016734931544397192,1,0.7200000000000001,0.7602739726027398,0.7543859649122806,0.7452991452991454,0.7075812274368232,0.7375080620501977,0.020327316267673548,1,anger-disgust
