param_C,param_max_iter,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,emotion
3,1000,"{'C': 3, 'max_iter': 1000}",0.6931407942238267,0.7397769516728625,0.7243816254416962,0.7078651685393258,0.7316176470588235,0.7193564373873068,0.01680414465237048,22,0.7058823529411765,0.7289377289377289,0.7536764705882353,0.6948529411764706,0.7316176470588235,0.722993428140487,0.020668027766665324,34,0.6972477064220184,0.7357798165137615,0.7334558823529411,0.7040441176470589,0.7316176470588235,0.7204290339989207,0.016348515505366062,31,0.6994535519125683,0.7343173431734319,0.7387387387387387,0.7012987012987013,0.7316176470588235,0.7210851964364527,0.017071046914844956,31,anger
3,5000,"{'C': 3, 'max_iter': 5000}",0.6931407942238267,0.7397769516728625,0.7243816254416962,0.7078651685393258,0.7316176470588235,0.7193564373873068,0.01680414465237048,22,0.7058823529411765,0.7289377289377289,0.7536764705882353,0.6948529411764706,0.7316176470588235,0.722993428140487,0.020668027766665324,34,0.6972477064220184,0.7357798165137615,0.7334558823529411,0.7040441176470589,0.7316176470588235,0.7204290339989207,0.016348515505366062,31,0.6994535519125683,0.7343173431734319,0.7387387387387387,0.7012987012987013,0.7316176470588235,0.7210851964364527,0.017071046914844956,31,anger
3,10000,"{'C': 3, 'max_iter': 10000}",0.6931407942238267,0.7397769516728625,0.7243816254416962,0.7078651685393258,0.7316176470588235,0.7193564373873068,0.01680414465237048,22,0.7058823529411765,0.7289377289377289,0.7536764705882353,0.6948529411764706,0.7316176470588235,0.722993428140487,0.020668027766665324,34,0.6972477064220184,0.7357798165137615,0.7334558823529411,0.7040441176470589,0.7316176470588235,0.7204290339989207,0.016348515505366062,31,0.6994535519125683,0.7343173431734319,0.7387387387387387,0.7012987012987013,0.7316176470588235,0.7210851964364527,0.017071046914844956,31,anger
2,1000,"{'C': 2, 'max_iter': 1000}",0.6857142857142857,0.7407407407407407,0.7253521126760564,0.7094339622641509,0.7262773722627737,0.7175036947316015,0.018730843529585702,31,0.7058823529411765,0.7326007326007326,0.7573529411764706,0.6911764705882353,0.7316176470588235,0.7237260288730877,0.023020329060221455,28,0.691743119266055,0.7376146788990826,0.7352941176470589,0.7040441176470589,0.7279411764705882,0.7193274419859688,0.01821004695281694,34,0.6956521739130436,0.7366482504604052,0.7410071942446043,0.7001862197392923,0.7289377289377289,0.7204863134590148,0.018881575524650602,34,anger
2,5000,"{'C': 2, 'max_iter': 5000}",0.6857142857142857,0.7407407407407407,0.7253521126760564,0.7094339622641509,0.7262773722627737,0.7175036947316015,0.018730843529585702,31,0.7058823529411765,0.7326007326007326,0.7573529411764706,0.6911764705882353,0.7316176470588235,0.7237260288730877,0.023020329060221455,28,0.691743119266055,0.7376146788990826,0.7352941176470589,0.7040441176470589,0.7279411764705882,0.7193274419859688,0.01821004695281694,34,0.6956521739130436,0.7366482504604052,0.7410071942446043,0.7001862197392923,0.7289377289377289,0.7204863134590148,0.018881575524650602,34,anger
2,10000,"{'C': 2, 'max_iter': 10000}",0.6857142857142857,0.7407407407407407,0.7253521126760564,0.7094339622641509,0.7262773722627737,0.7175036947316015,0.018730843529585702,31,0.7058823529411765,0.7326007326007326,0.7573529411764706,0.6911764705882353,0.7316176470588235,0.7237260288730877,0.023020329060221455,28,0.691743119266055,0.7376146788990826,0.7352941176470589,0.7040441176470589,0.7279411764705882,0.7193274419859688,0.01821004695281694,34,0.6956521739130436,0.7366482504604052,0.7410071942446043,0.7001862197392923,0.7289377289377289,0.7204863134590148,0.018881575524650602,34,anger
1.0,1000,"{'C': 1.0, 'max_iter': 1000}",0.6818181818181818,0.7427536231884058,0.7279151943462897,0.7132075471698113,0.7242647058823529,0.7179918504810082,0.02040779615082971,28,0.7169117647058824,0.7509157509157509,0.7573529411764706,0.6948529411764706,0.7242647058823529,0.7288596207713854,0.02288519586598576,19,0.691743119266055,0.744954128440367,0.7371323529411765,0.7077205882352942,0.7242647058823529,0.7211629789530491,0.01937465572161611,28,0.6989247311827956,0.7468123861566485,0.7423423423423423,0.7039106145251396,0.724264705882353,0.7232509560178558,0.019424024992490845,19,anger
1.0,5000,"{'C': 1.0, 'max_iter': 5000}",0.6818181818181818,0.7427536231884058,0.7279151943462897,0.7132075471698113,0.7242647058823529,0.7179918504810082,0.02040779615082971,28,0.7169117647058824,0.7509157509157509,0.7573529411764706,0.6948529411764706,0.7242647058823529,0.7288596207713854,0.02288519586598576,19,0.691743119266055,0.744954128440367,0.7371323529411765,0.7077205882352942,0.7242647058823529,0.7211629789530491,0.01937465572161611,28,0.6989247311827956,0.7468123861566485,0.7423423423423423,0.7039106145251396,0.724264705882353,0.7232509560178558,0.019424024992490845,19,anger
1.0,10000,"{'C': 1.0, 'max_iter': 10000}",0.6818181818181818,0.7427536231884058,0.7279151943462897,0.7132075471698113,0.7242647058823529,0.7179918504810082,0.02040779615082971,28,0.7169117647058824,0.7509157509157509,0.7573529411764706,0.6948529411764706,0.7242647058823529,0.7288596207713854,0.02288519586598576,19,0.691743119266055,0.744954128440367,0.7371323529411765,0.7077205882352942,0.7242647058823529,0.7211629789530491,0.01937465572161611,28,0.6989247311827956,0.7468123861566485,0.7423423423423423,0.7039106145251396,0.724264705882353,0.7232509560178558,0.019424024992490845,19,anger
0.5,1000,"{'C': 0.5, 'max_iter': 1000}",0.6816608996539792,0.7472924187725631,0.7240143369175627,0.7211895910780669,0.7289377289377289,0.7206189950719801,0.021495394807672485,10,0.7242647058823529,0.7582417582417582,0.7426470588235294,0.7132352941176471,0.7316176470588235,0.7340012928248222,0.015453536993623814,10,0.6935779816513762,0.7504587155963303,0.7297794117647058,0.71875,0.7297794117647058,0.7244691041554235,0.01854091820035004,7,0.7023172905525847,0.7527272727272727,0.7332123411978221,0.7171903881700554,0.7302752293577982,0.7271445044011067,0.016831952321687615,7,anger
0.5,5000,"{'C': 0.5, 'max_iter': 5000}",0.6816608996539792,0.7472924187725631,0.7240143369175627,0.7211895910780669,0.7289377289377289,0.7206189950719801,0.021495394807672485,10,0.7242647058823529,0.7582417582417582,0.7426470588235294,0.7132352941176471,0.7316176470588235,0.7340012928248222,0.015453536993623814,10,0.6935779816513762,0.7504587155963303,0.7297794117647058,0.71875,0.7297794117647058,0.7244691041554235,0.01854091820035004,7,0.7023172905525847,0.7527272727272727,0.7332123411978221,0.7171903881700554,0.7302752293577982,0.7271445044011067,0.016831952321687615,7,anger
0.5,10000,"{'C': 0.5, 'max_iter': 10000}",0.6816608996539792,0.7472924187725631,0.7240143369175627,0.7211895910780669,0.7289377289377289,0.7206189950719801,0.021495394807672485,10,0.7242647058823529,0.7582417582417582,0.7426470588235294,0.7132352941176471,0.7316176470588235,0.7340012928248222,0.015453536993623814,10,0.6935779816513762,0.7504587155963303,0.7297794117647058,0.71875,0.7297794117647058,0.7244691041554235,0.01854091820035004,7,0.7023172905525847,0.7527272727272727,0.7332123411978221,0.7171903881700554,0.7302752293577982,0.7271445044011067,0.016831952321687615,7,anger
0.4,1000,"{'C': 0.4, 'max_iter': 1000}",0.6793103448275862,0.7491039426523297,0.7163120567375887,0.7174721189591078,0.7326007326007326,0.718959839155469,0.023134594931342064,25,0.7242647058823529,0.7655677655677655,0.7426470588235294,0.7095588235294118,0.7352941176470589,0.7354664942900236,0.01873160015072699,7,0.691743119266055,0.7541284403669725,0.7242647058823529,0.7150735294117647,0.7334558823529411,0.7237331354560173,0.0205768746297655,13,0.701067615658363,0.7572463768115941,0.7292418772563178,0.7134935304990758,0.7339449541284403,0.7269988708707582,0.01909458028527774,13,anger
0.4,5000,"{'C': 0.4, 'max_iter': 5000}",0.6793103448275862,0.7491039426523297,0.7163120567375887,0.7174721189591078,0.7326007326007326,0.718959839155469,0.023134594931342064,25,0.7242647058823529,0.7655677655677655,0.7426470588235294,0.7095588235294118,0.7352941176470589,0.7354664942900236,0.01873160015072699,7,0.691743119266055,0.7541284403669725,0.7242647058823529,0.7150735294117647,0.7334558823529411,0.7237331354560173,0.0205768746297655,13,0.701067615658363,0.7572463768115941,0.7292418772563178,0.7134935304990758,0.7339449541284403,0.7269988708707582,0.01909458028527774,13,anger
0.4,10000,"{'C': 0.4, 'max_iter': 10000}",0.6793103448275862,0.7491039426523297,0.7163120567375887,0.7174721189591078,0.7326007326007326,0.718959839155469,0.023134594931342064,25,0.7242647058823529,0.7655677655677655,0.7426470588235294,0.7095588235294118,0.7352941176470589,0.7354664942900236,0.01873160015072699,7,0.691743119266055,0.7541284403669725,0.7242647058823529,0.7150735294117647,0.7334558823529411,0.7237331354560173,0.0205768746297655,13,0.701067615658363,0.7572463768115941,0.7292418772563178,0.7134935304990758,0.7339449541284403,0.7269988708707582,0.01909458028527774,13,anger
0.3,1000,"{'C': 0.3, 'max_iter': 1000}",0.6757679180887372,0.75,0.7173144876325088,0.7218045112781954,0.7326007326007326,0.7194975299200348,0.024594557889917892,19,0.7279411764705882,0.7692307692307693,0.7463235294117647,0.7058823529411765,0.7352941176470589,0.7369343891402715,0.020875868550990544,4,0.689908256880734,0.7559633027522936,0.7261029411764706,0.7169117647058824,0.7334558823529411,0.7244684295736643,0.02157258302877298,10,0.7008849557522123,0.7594936708860761,0.7315315315315316,0.7137546468401487,0.7339449541284403,0.7279219518276818,0.019888643764974515,4,anger
0.3,5000,"{'C': 0.3, 'max_iter': 5000}",0.6757679180887372,0.75,0.7173144876325088,0.7218045112781954,0.7326007326007326,0.7194975299200348,0.024594557889917892,19,0.7279411764705882,0.7692307692307693,0.7463235294117647,0.7058823529411765,0.7352941176470589,0.7369343891402715,0.020875868550990544,4,0.689908256880734,0.7559633027522936,0.7261029411764706,0.7169117647058824,0.7334558823529411,0.7244684295736643,0.02157258302877298,10,0.7008849557522123,0.7594936708860761,0.7315315315315316,0.7137546468401487,0.7339449541284403,0.7279219518276818,0.019888643764974515,4,anger
0.3,10000,"{'C': 0.3, 'max_iter': 10000}",0.6757679180887372,0.75,0.7173144876325088,0.7218045112781954,0.7326007326007326,0.7194975299200348,0.024594557889917892,19,0.7279411764705882,0.7692307692307693,0.7463235294117647,0.7058823529411765,0.7352941176470589,0.7369343891402715,0.020875868550990544,4,0.689908256880734,0.7559633027522936,0.7261029411764706,0.7169117647058824,0.7334558823529411,0.7244684295736643,0.02157258302877298,10,0.7008849557522123,0.7594936708860761,0.7315315315315316,0.7137546468401487,0.7339449541284403,0.7279219518276818,0.019888643764974515,4,anger
0.2,1000,"{'C': 0.2, 'max_iter': 1000}",0.6723549488054608,0.7491039426523297,0.7177700348432056,0.7310606060606061,0.7326007326007326,0.7205780529924669,0.026082591389788932,16,0.7242647058823529,0.7655677655677655,0.7573529411764706,0.7095588235294118,0.7352941176470589,0.7384076707606119,0.0206812363081673,1,0.6862385321100918,0.7541284403669725,0.7297794117647058,0.7242647058823529,0.7334558823529411,0.7255733944954128,0.022109540499877622,1,0.6973451327433628,0.7572463768115941,0.7370304114490162,0.7201492537313433,0.7339449541284403,0.7291432257727514,0.019834624497544636,1,anger
0.2,5000,"{'C': 0.2, 'max_iter': 5000}",0.6723549488054608,0.7491039426523297,0.7177700348432056,0.7310606060606061,0.7326007326007326,0.7205780529924669,0.026082591389788932,16,0.7242647058823529,0.7655677655677655,0.7573529411764706,0.7095588235294118,0.7352941176470589,0.7384076707606119,0.0206812363081673,1,0.6862385321100918,0.7541284403669725,0.7297794117647058,0.7242647058823529,0.7334558823529411,0.7255733944954128,0.022109540499877622,1,0.6973451327433628,0.7572463768115941,0.7370304114490162,0.7201492537313433,0.7339449541284403,0.7291432257727514,0.019834624497544636,1,anger
0.2,10000,"{'C': 0.2, 'max_iter': 10000}",0.6723549488054608,0.7491039426523297,0.7177700348432056,0.7310606060606061,0.7326007326007326,0.7205780529924669,0.026082591389788932,16,0.7242647058823529,0.7655677655677655,0.7573529411764706,0.7095588235294118,0.7352941176470589,0.7384076707606119,0.0206812363081673,1,0.6862385321100918,0.7541284403669725,0.7297794117647058,0.7242647058823529,0.7334558823529411,0.7255733944954128,0.022109540499877622,1,0.6973451327433628,0.7572463768115941,0.7370304114490162,0.7201492537313433,0.7339449541284403,0.7291432257727514,0.019834624497544636,1,anger
0.1,1000,"{'C': 0.1, 'max_iter': 1000}",0.6793103448275862,0.7366548042704626,0.7162629757785467,0.7245283018867924,0.7303370786516854,0.7174187010830148,0.020204163362554737,34,0.7242647058823529,0.7582417582417582,0.7610294117647058,0.7058823529411765,0.7169117647058824,0.7332659987071752,0.022329101937414834,13,0.691743119266055,0.7431192660550459,0.7297794117647058,0.71875,0.7261029411764706,0.7218989476524554,0.017025669127935517,19,0.701067615658363,0.7472924187725631,0.7379679144385027,0.7150837988826816,0.7235621521335807,0.7249947799771382,0.016360171605055783,16,anger
0.1,5000,"{'C': 0.1, 'max_iter': 5000}",0.6793103448275862,0.7366548042704626,0.7162629757785467,0.7245283018867924,0.7303370786516854,0.7174187010830148,0.020204163362554737,34,0.7242647058823529,0.7582417582417582,0.7610294117647058,0.7058823529411765,0.7169117647058824,0.7332659987071752,0.022329101937414834,13,0.691743119266055,0.7431192660550459,0.7297794117647058,0.71875,0.7261029411764706,0.7218989476524554,0.017025669127935517,19,0.701067615658363,0.7472924187725631,0.7379679144385027,0.7150837988826816,0.7235621521335807,0.7249947799771382,0.016360171605055783,16,anger
0.1,10000,"{'C': 0.1, 'max_iter': 10000}",0.6793103448275862,0.7366548042704626,0.7162629757785467,0.7245283018867924,0.7303370786516854,0.7174187010830148,0.020204163362554737,34,0.7242647058823529,0.7582417582417582,0.7610294117647058,0.7058823529411765,0.7169117647058824,0.7332659987071752,0.022329101937414834,13,0.691743119266055,0.7431192660550459,0.7297794117647058,0.71875,0.7261029411764706,0.7218989476524554,0.017025669127935517,19,0.701067615658363,0.7472924187725631,0.7379679144385027,0.7150837988826816,0.7235621521335807,0.7249947799771382,0.016360171605055783,16,anger
0.01,1000,"{'C': 0.01, 'max_iter': 1000}",0.6545454545454545,0.7121771217712177,0.6581818181818182,0.6589147286821705,0.6640926640926641,0.669582357454665,0.02151431955155434,37,0.6617647058823529,0.706959706959707,0.6654411764705882,0.625,0.6323529411764706,0.6583037060978237,0.029027254305413537,37,0.6568807339449542,0.710091743119266,0.6599264705882353,0.6507352941176471,0.65625,0.6667768483540205,0.021859491590806242,37,0.6581352833638026,0.7095588235294118,0.6617915904936015,0.6415094339622641,0.647834274952919,0.6637658812603998,0.02400733448023478,37,anger
0.01,5000,"{'C': 0.01, 'max_iter': 5000}",0.6545454545454545,0.7121771217712177,0.6581818181818182,0.6589147286821705,0.6640926640926641,0.669582357454665,0.02151431955155434,37,0.6617647058823529,0.706959706959707,0.6654411764705882,0.625,0.6323529411764706,0.6583037060978237,0.029027254305413537,37,0.6568807339449542,0.710091743119266,0.6599264705882353,0.6507352941176471,0.65625,0.6667768483540205,0.021859491590806242,37,0.6581352833638026,0.7095588235294118,0.6617915904936015,0.6415094339622641,0.647834274952919,0.6637658812603998,0.02400733448023478,37,anger
0.01,10000,"{'C': 0.01, 'max_iter': 10000}",0.6545454545454545,0.7121771217712177,0.6581818181818182,0.6589147286821705,0.6640926640926641,0.669582357454665,0.02151431955155434,37,0.6617647058823529,0.706959706959707,0.6654411764705882,0.625,0.6323529411764706,0.6583037060978237,0.029027254305413537,37,0.6568807339449542,0.710091743119266,0.6599264705882353,0.6507352941176471,0.65625,0.6667768483540205,0.021859491590806242,37,0.6581352833638026,0.7095588235294118,0.6617915904936015,0.6415094339622641,0.647834274952919,0.6637658812603998,0.02400733448023478,37,anger
100,1000,"{'C': 100, 'max_iter': 1000}",0.7678571428571429,0.8148148148148148,0.7913043478260869,0.7631578947368421,0.8073394495412844,0.7888947299552342,0.02060499694728373,4,0.688,0.6984126984126984,0.728,0.696,0.704,0.7028825396825396,0.01357184107792286,10,0.7410358565737052,0.7689243027888446,0.768,0.74,0.768,0.75719203187251,0.013622470342306212,7,0.7257383966244725,0.7521367521367521,0.7583333333333333,0.7280334728033472,0.7521367521367521,0.7432757414069314,0.013591551133941176,10,fear
100,5000,"{'C': 100, 'max_iter': 5000}",0.7678571428571429,0.8148148148148148,0.7913043478260869,0.7631578947368421,0.8073394495412844,0.7888947299552342,0.02060499694728373,4,0.688,0.6984126984126984,0.728,0.696,0.704,0.7028825396825396,0.01357184107792286,10,0.7410358565737052,0.7689243027888446,0.768,0.74,0.768,0.75719203187251,0.013622470342306212,7,0.7257383966244725,0.7521367521367521,0.7583333333333333,0.7280334728033472,0.7521367521367521,0.7432757414069314,0.013591551133941176,10,fear
100,10000,"{'C': 100, 'max_iter': 10000}",0.7678571428571429,0.8148148148148148,0.7913043478260869,0.7631578947368421,0.8073394495412844,0.7888947299552342,0.02060499694728373,4,0.688,0.6984126984126984,0.728,0.696,0.704,0.7028825396825396,0.01357184107792286,10,0.7410358565737052,0.7689243027888446,0.768,0.74,0.768,0.75719203187251,0.013622470342306212,7,0.7257383966244725,0.7521367521367521,0.7583333333333333,0.7280334728033472,0.7521367521367521,0.7432757414069314,0.013591551133941176,10,fear
10,1000,"{'C': 10, 'max_iter': 1000}",0.7727272727272727,0.8148148148148148,0.782608695652174,0.7631578947368421,0.8073394495412844,0.7881296254944775,0.019861606899203372,13,0.68,0.6984126984126984,0.72,0.696,0.704,0.6996825396825395,0.012915228384068453,25,0.7410358565737052,0.7689243027888446,0.76,0.74,0.768,0.75559203187251,0.012697487949159241,19,0.7234042553191491,0.7521367521367521,0.7499999999999999,0.7280334728033472,0.7521367521367521,0.7411422464792,0.01270192414102612,19,fear
10,5000,"{'C': 10, 'max_iter': 5000}",0.7727272727272727,0.8148148148148148,0.782608695652174,0.7631578947368421,0.8073394495412844,0.7881296254944775,0.019861606899203372,13,0.68,0.6984126984126984,0.72,0.696,0.704,0.6996825396825395,0.012915228384068453,25,0.7410358565737052,0.7689243027888446,0.76,0.74,0.768,0.75559203187251,0.012697487949159241,19,0.7234042553191491,0.7521367521367521,0.7499999999999999,0.7280334728033472,0.7521367521367521,0.7411422464792,0.01270192414102612,19,fear
